d,L,r,delta,sigma,omega,attention_lmbda,linear_lmbda,alpha,informed,optim,N_iter,informed_position,linear_gen_error_mean,attention_gen_error_mean,attention_train_error_mean,attention_mag_mean,attention_theta_mean
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.75625,True,GD,1.0,0.0,0.002025928763071696,0.0027180024464925133,1.9494443339109422,0.004357522783478392,0.13727789303908747
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.8391666666666666,False,GD,1.0,1.0,0.001964681605021159,0.0027506559575398762,2.161709134340286,0.016516423636736968,0.06623841111237803
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.8391666666666666,True,GD,1.0,0.0,0.0019859359944661456,0.0026914276428222656,2.123846782684326,0.005209130233561155,0.1433161253730456
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.9220833333333334,False,GD,1.0,1.0,0.0020134149436950685,0.002799610931396484,2.395164566119512,0.019064734200946985,0.062205201026517894
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.9220833333333334,True,GD,1.0,0.0,0.0019673284022013347,0.002661852472941081,2.3428318781057995,0.004339328592565532,0.16234460572401682
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.005,False,GD,1.0,1.0,0.0019986990242004394,0.0027758709665934244,2.6055302071571353,0.017762906193577996,0.08626693574090799
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.005,True,GD,1.0,0.0,0.0019615359535217285,0.0026453040313720705,2.5350393023490905,0.0032815188656968534,0.17168181439240773
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.0879166666666666,False,GD,1.0,1.0,0.00202125864537557,0.002791178736368815,2.8279879395167034,0.016212337609613315,0.08023385649042515
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.0879166666666666,True,GD,1.0,0.0,0.0019503730824788413,0.002625789813995361,2.725399385849635,0.00357834670333735,0.17957391534000636
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.1708333333333334,False,GD,1.0,1.0,0.0020006751810709637,0.00277322402826945,2.9979072738488513,0.01595072857065437,0.09569920364301653
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.1708333333333334,True,GD,1.0,0.0,0.0019887049929300945,0.0026182903645833333,2.9384443261623385,0.003367520626852638,0.20607199619213742
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.25375,False,GD,1.0,1.0,0.001993708449045817,0.002733950808207194,3.2047765809694924,0.012659365626556488,0.12141379623208194
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.25375,True,GD,1.0,0.0,0.0020138449745178222,0.0026094319254557296,3.145828587293625,0.0033440724737981028,0.22003239293893176
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.3366666666666667,False,GD,1.0,1.0,0.00199611296971639,0.00270652440516154,3.412269932508469,0.009611400794043826,0.1525065126673629
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.3366666666666667,True,GD,1.0,0.0,0.002000502015431722,0.00258506876373291,3.341527708530426,0.0025234188367903696,0.23111491998036704
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.4195833333333334,False,GD,1.0,1.0,0.0019640427385965984,0.0026798305308024088,3.6038785763581593,0.010189194420430188,0.15861355357337745
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.4195833333333334,True,GD,1.0,0.0,0.001969761730194092,0.0025456935704549154,3.5414329501787822,0.002365779645879229,0.2486170900364717
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.5025,False,GD,1.0,1.0,0.002005150749206543,0.00261057312520345,3.7911851643721266,0.0056469011462468195,0.21526565485595106
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.5025,True,GD,1.0,0.0,0.0020289547487894696,0.0025524084803263346,3.7554557030200955,0.003497130091515525,0.2607294311126073
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.5854166666666667,False,GD,1.0,1.0,0.002018176523844401,0.00262510187403361,3.97548025337855,0.00655149610878046,0.2077608445911513
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.5854166666666667,True,GD,1.0,0.0,0.0019661398061116536,0.002513584046681722,3.9144727557500203,0.003590772744792048,0.26341503163178764
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.6683333333333332,False,GD,1.0,1.0,0.0019780900840759277,0.002555340576171875,4.152751340389252,0.0047231877552500615,0.23655269872397186
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.6683333333333332,True,GD,1.0,0.0,0.0019665172335306806,0.0024967107887268066,4.107246252218882,0.003005891721871497,0.27106939926743506
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.75125,False,GD,1.0,1.0,0.0019847860832214355,0.002522664597829183,4.363204923073451,0.0050205382347485285,0.256358804126891
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.75125,True,GD,1.0,0.0,0.0019878399302164715,0.0024837919324239093,4.314238127787908,0.00294246993798879,0.28564780751864116
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.8341666666666667,False,GD,1.0,1.0,0.0020267765172322593,0.0025021141090393064,4.532788030544917,0.0038122527439554688,0.28851729296147827
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.8341666666666667,True,GD,1.0,0.0,0.0019283016090393065,0.002455777338663737,4.47040207139651,0.0026128023467511716,0.2833298637221257
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.9170833333333333,False,GD,1.0,1.0,0.0020007022832234703,0.002455261454264323,4.704962071259817,0.002767650311534453,0.304534679154555
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.9170833333333333,True,GD,1.0,0.0,0.001982242618560791,0.0024492359962463377,4.67486818488439,0.002197935272488394,0.3010960119465987
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.0,False,GD,1.0,1.0,0.0019476204884847006,0.002430707946777344,4.855998656272888,0.003686247680646678,0.30342147735257946
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.0,True,GD,1.0,0.0,0.001963640163421631,0.002430531164805094,4.854134716033935,0.002412118415425842,0.30869383017222085
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.01,False,GD,1.0,1.0,0.0021351859703063964,0.00286200030263265,0.026577340029015687,0.0011971599339176463,0.0009420840669243091
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.01,True,GD,1.0,0.0,0.0021699936078389487,0.002856322799682617,0.026473171978086612,0.0010931611929303623,0.0019124162975155438
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.09291666666666666,False,GD,1.0,1.0,0.0018577060216267904,0.0028405428314208984,0.25984694414240467,0.007352784731483553,0.0038547638255598334
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.09291666666666666,True,GD,1.0,0.0,0.0018731006418863932,0.002843768867492676,0.25364754381085125,0.0027736729390350472,0.010792331483874781
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.17583333333333334,False,GD,1.0,1.0,0.0018612304560343424,0.00285485427347819,0.4911318143804868,0.011586408148286863,0.005833688713513159
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.17583333333333334,True,GD,1.0,0.0,0.0018714490801493326,0.0028517965571085613,0.47849218205610916,0.0036936874874906305,0.021113962408465647
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.25875,False,GD,1.0,1.0,0.001899285992940267,0.0028810091120402017,0.7195552521546681,0.012541611352935434,0.009390433360628473
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.25875,True,GD,1.0,0.0,0.0018838364117940267,0.0028678805923461914,0.7074366932908694,0.004332158527176944,0.034900663901741305
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.3416666666666667,False,GD,1.0,1.0,0.0018710196940104167,0.002875141492207845,0.9366230944295725,0.01477312195735673,0.013855803656527617
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.3416666666666667,True,GD,1.0,0.0,0.0018889125137329101,0.0028755389989217127,0.9497559509674708,0.00516872034155919,0.04792149751447141
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.4245833333333333,False,GD,1.0,1.0,0.0019149779574076334,0.0029104460042317704,1.185163769463698,0.016417212811453887,0.016267184696819943
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.4245833333333333,True,GD,1.0,0.0,0.0019128606567382813,0.002891255292256673,1.1713942770560581,0.004134990531838412,0.0640930913388729
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.5075,False,GD,1.0,1.0,0.0018400395253499347,0.0028808430938720704,1.4054837222297987,0.016388464819950363,0.021975165520901407
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.5075,True,GD,1.0,0.0,0.0018615553334554037,0.002867837753295898,1.3889716779390973,0.0054047836102351235,0.07504737914229433
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.5904166666666667,False,GD,1.0,1.0,0.0018360735791524252,0.002878666852315267,1.6277485617995262,0.016067232199323673,0.018979999124470244
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.5904166666666667,True,GD,1.0,0.0,0.0018487877006530763,0.002854037033081055,1.633015971938769,0.0043673858369099134,0.08680386530856292
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.6733333333333333,False,GD,1.0,1.0,0.0019120252901713055,0.002921780672709147,1.8621010172565777,0.015115010274651772,0.03911671164290358
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.6733333333333333,True,GD,1.0,0.0,0.0018861593538920085,0.002871258160909017,1.8546100112199781,0.0038778270568097166,0.10136096328496934
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.75625,False,GD,1.0,1.0,0.0019085033696492513,0.002926560981750488,2.10301038424174,0.015388212240456292,0.03893078069668263
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.75625,True,GD,1.0,0.0,0.0018909863433837892,0.002867981730143229,2.0625088200966517,0.003282202465440302,0.11426140709469716
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.8391666666666666,False,GD,1.0,1.0,0.001896071938832601,0.002916597910563151,2.332858858545621,0.014919717439139883,0.05255821738392114
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.8391666666666666,True,GD,1.0,0.0,0.0018794801534016928,0.0028526731109619137,2.2908699436982474,0.004103435886160393,0.12704481401791176
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.9220833333333334,False,GD,1.0,1.0,0.0018779310989379882,0.002898328099568685,2.5210508368412654,0.011107076386300227,0.06086059402829657
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.9220833333333334,True,GD,1.0,0.0,0.0019060380083719892,0.0028552418467203775,2.5221613705952963,0.0037791105611783373,0.140505043293039
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.005,False,GD,1.0,1.0,0.0018848777147928873,0.0028994786885579425,2.7539651542504626,0.012105288442398887,0.07745326609971623
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.005,True,GD,1.0,0.0,0.0018678570874532065,0.0028288977025349936,2.7330888225237526,0.0036454480192332993,0.14986054121206205
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.0879166666666666,False,GD,1.0,1.0,0.0018546503359476725,0.002893352310180664,3.007821174701055,0.01108108084105576,0.07109712676222747
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.0879166666666666,True,GD,1.0,0.0,0.001900090953826904,0.002831350250244141,2.960478949467341,0.003623546341259498,0.1674166931460301
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.1708333333333334,False,GD,1.0,1.0,0.0018518927357991535,0.0028762755254109697,3.1940704735120136,0.010251692368183284,0.0903743613603486
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.1708333333333334,True,GD,1.0,0.0,0.001899886240641276,0.0028140783462524415,3.1786628676255546,0.0039309356364052896,0.18035652277370295
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.25375,False,GD,1.0,1.0,0.0018908266677856445,0.0028929222819010416,3.441995621999105,0.009880339358157167,0.09591421328562622
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.25375,True,GD,1.0,0.0,0.0018383745892842612,0.002779080561319987,3.3965847032070164,0.002546257833879887,0.18689740908642608
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.3366666666666667,False,GD,1.0,1.0,0.0019426620966593424,0.00286470817565918,3.6718115197022754,0.00844020544415495,0.16268461158809563
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.3366666666666667,True,GD,1.0,0.0,0.0018602241223653157,0.0027781893870035806,3.6017924889723463,0.0038751656787402076,0.19838244492808976
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.4195833333333334,False,GD,1.0,1.0,0.0018572827860514323,0.002834922622680664,3.8599309409459432,0.006927314544736873,0.137241491349414
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.4195833333333334,True,GD,1.0,0.0,0.0018445608660380046,0.002755547981262207,3.8211430927117664,0.002094773104666577,0.20905496515333652
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.5025,False,GD,1.0,1.0,0.0018365871327718098,0.0027969128977457683,4.071244710127512,0.005043142180754028,0.16946194153279068
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.5025,True,GD,1.0,0.0,0.0018782181434631347,0.002752602190653483,4.02548744336764,0.0029006367851252437,0.22349027395248414
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.5854166666666667,False,GD,1.0,1.0,0.0018174255434672036,0.002794725784301758,4.2859088160196945,0.006070309830829501,0.16242938923339048
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.5854166666666667,True,GD,1.0,0.0,0.0018413396848042808,0.0027329160792032878,4.2224906673431395,0.002560035441395788,0.22582752729455632
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.6683333333333332,False,GD,1.0,1.0,0.0018386173171997071,0.0027632074228922526,4.489550608793895,0.004838301191436282,0.1958601989550516
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.6683333333333332,True,GD,1.0,0.0,0.0018927757848103842,0.002726968238830566,4.4848441760540005,0.002924114224515506,0.2483724674830834
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.75125,False,GD,1.0,1.0,0.0018207921460469565,0.002713532346089681,4.667522460460662,0.0028617922446452816,0.2317719803502162
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.75125,True,GD,1.0,0.0,0.0018578594042460124,0.0027085226160685223,4.674715247313181,0.002115476802282501,0.2508621125171582
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.8341666666666667,False,GD,1.0,1.0,0.0018595767618815103,0.0027117304458618165,4.877379073619843,0.0028377519031816214,0.24492371082305908
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.8341666666666667,True,GD,1.0,0.0,0.0018576572723388671,0.0026884486033121745,4.8836335865656535,0.0016918794937131072,0.26195298408468565
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.9170833333333333,False,GD,1.0,1.0,0.0018948867823282876,0.00268945884958903,5.116443025588989,0.003283056918129053,0.2734871320426464
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.9170833333333333,True,GD,1.0,0.0,0.0018734381612141927,0.002679161412556966,5.126854980945587,0.003092200492271028,0.2740146803359191
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.0,False,GD,1.0,1.0,0.001855149122873942,0.0026915169143676755,5.30613368844986,0.002669085870608493,0.25945501985649266
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.0,True,GD,1.0,0.0,0.0018744342422485352,0.0026718913955688477,5.29397314119339,0.0024840563969822445,0.2777392782270908
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.01,False,GD,1.0,1.0,0.0019320593083699544,0.0030310689417521156,0.027676370313613082,0.0006351103474116826,0.0005248428265296922
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.01,True,GD,1.0,0.0,0.0019011980959574382,0.0030242162272135415,0.030795264400055505,0.0009337763678776886,0.0020991730300011116
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.09291666666666666,False,GD,1.0,1.0,0.0017822165196736655,0.003033380752563477,0.27874538410026434,0.005771458471402487,0.0046547068558841906
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.09291666666666666,True,GD,1.0,0.0,0.0017696967315673827,0.003029439109802246,0.2763076992530065,0.003534485186052431,0.011400882507829618
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.17583333333333334,False,GD,1.0,1.0,0.0017377199923197426,0.003022983769734701,0.5203182690969358,0.00813459317505476,0.0061785127676557755
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.17583333333333334,True,GD,1.0,0.0,0.0017469621976216633,0.003025610287984212,0.5229981032063563,0.0031356739971291365,0.018318074468212823
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.25875,False,GD,1.0,1.0,0.0017573665809631348,0.003041726961771647,0.7746000440542896,0.00973446616359676,0.009035947713224838
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.25875,True,GD,1.0,0.0,0.0018021675211588543,0.0030589159495035805,0.7746708858907222,0.0043059034486456465,0.031891277083195745
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.3416666666666667,False,GD,1.0,1.0,0.0017380136032104493,0.003041267303466797,1.0116586383680504,0.011224363893658544,0.008047767799386445
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.3416666666666667,True,GD,1.0,0.0,0.0017578080050150555,0.0030463531214396157,1.0121694234013556,0.00477676640887997,0.04218484306087097
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.4245833333333333,False,GD,1.0,1.0,0.0018067220675150554,0.0030724496409098305,1.2655715152025222,0.01123314555734396,0.015143804197820526
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.4245833333333333,True,GD,1.0,0.0,0.001786143871307373,0.0030572587814331055,1.2633109876116118,0.003310307416662302,0.054014911937216914
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.5075,False,GD,1.0,1.0,0.0017609571189880371,0.0030594446309407555,1.490548575490713,0.008782319826908254,0.01790397615039865
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.5075,True,GD,1.0,0.0,0.0017710348167419433,0.0030576095937093098,1.4930030978918076,0.004026245183134354,0.062169740038613475
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.5904166666666667,False,GD,1.0,1.0,0.0017711421292622884,0.0030640295766194664,1.7376734398007392,0.011133148377606025,0.027686689677648247
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.5904166666666667,True,GD,1.0,0.0,0.0017366695709228515,0.0030408668085734046,1.7413907259702681,0.003343048554052075,0.06958373536666235
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.6733333333333333,False,GD,1.0,1.0,0.0017292117602030436,0.003053390777587891,1.9660516508221626,0.011780657056563844,0.02482196821354137
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.6733333333333333,True,GD,1.0,0.0,0.0017841486981709797,0.003056469975789388,1.9912130956252418,0.0028096334383765982,0.07952095872412125
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.75625,False,GD,1.0,1.0,0.0017863319918314617,0.0030805956319173177,2.259789438883464,0.010289848120495056,0.02855957475452063
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.75625,True,GD,1.0,0.0,0.0017983862266540529,0.0030623973185221354,2.2522707027594246,0.002423039651390961,0.10025245615591605
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.8391666666666666,False,GD,1.0,1.0,0.0017231186027526855,0.0030560253931681317,2.471899559001128,0.010244186773585776,0.027942070228649144
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.8391666666666666,True,GD,1.0,0.0,0.0017772283986409506,0.003049011825561523,2.4823646953900655,0.0030232916128322056,0.10804699907700221
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.9220833333333334,False,GD,1.0,1.0,0.0017000562388102215,0.003044998252868652,2.7113447531859083,0.009449631742124135,0.0350273413816467
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.9220833333333334,True,GD,1.0,0.0,0.0017093329124450683,0.003019195610046387,2.71313198419412,0.0034922817006493765,0.11037734023605783
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.005,False,GD,1.0,1.0,0.0017439318097432453,0.0030627043558756513,2.97974819111824,0.008846994914347305,0.05755456340654443
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.005,True,GD,1.0,0.0,0.0018042795181274416,0.0030481406300862626,2.95228893605868,0.0030905793032919367,0.13277847872426113
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.0879166666666666,False,GD,1.0,1.0,0.0017672125765482586,0.0030666224873860675,3.2300894281069437,0.008361438902405401,0.08447896133875475
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.0879166666666666,True,GD,1.0,0.0,0.0018175281270345052,0.0030505762151082356,3.1923470941384635,0.003399709424017298,0.13796761576086283
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.1708333333333334,False,GD,1.0,1.0,0.0017323415463765463,0.0030499660822550455,3.470570966561635,0.007103657825306679,0.08602916630576753
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.1708333333333334,True,GD,1.0,0.0,0.0017378726437886557,0.0030129500096639,3.4087975099881493,0.0037696843244096573,0.14238644062230985
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.25375,False,GD,1.0,1.0,0.0017309841066996256,0.003038459134419759,3.6899430354038874,0.006573557421991912,0.10518038022952775
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.25375,True,GD,1.0,0.0,0.0017895218569437662,0.0030178981959025062,3.6750198641618095,0.0024080712189364323,0.16322595135619242
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.3366666666666667,False,GD,1.0,1.0,0.0017577324066162109,0.00303925218963623,3.9451726605892183,0.005839224579782846,0.11469402870473762
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.3366666666666667,True,GD,1.0,0.0,0.0017442188224792482,0.003005069923400879,3.8900543824831644,0.002463091044213191,0.1609516866505146
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.4195833333333334,False,GD,1.0,1.0,0.0017660834465026856,0.0030300361150105795,4.173320319414139,0.0051666686088234805,0.1424144065628449
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.4195833333333334,True,GD,1.0,0.0,0.0017444569981892903,0.002988325719197591,4.147009996891022,0.0018987253948163623,0.17660993598401545
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.5025,False,GD,1.0,1.0,0.0017902776590983072,0.003025645678202311,4.428640140771866,0.004068584366420206,0.15713671498621504
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.5025,True,GD,1.0,0.0,0.0017652967783610026,0.0029843647181193034,4.379806292215982,0.00279086114163268,0.1944416188945373
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.5854166666666667,False,GD,1.0,1.0,0.00177638156636556,0.003020442700703939,4.66424360704422,0.005040124769827041,0.1535615042472879
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.5854166666666667,True,GD,1.0,0.0,0.001782129601796468,0.0029831109161376954,4.619987519900004,0.0019251776906154799,0.20335165771345298
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.6683333333333332,False,GD,1.0,1.0,0.0017682164281209308,0.002997636660257975,4.881869118849436,0.003394793430925347,0.17467644807572166
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.6683333333333332,True,GD,1.0,0.0,0.0017503580792744954,0.002958939509073893,4.86627492793401,0.002282791500025875,0.21076793248454728
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.75125,False,GD,1.0,1.0,0.0017587538693745932,0.0029827842025756837,5.112585882504781,0.0037753604556201026,0.17701857180800287
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.75125,True,GD,1.0,0.0,0.001756820171356201,0.0029567712478637694,5.053247318267823,0.0022382945514740032,0.2132641151547432
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.8341666666666667,False,GD,1.0,1.0,0.0017642896372477214,0.0029556899795532224,5.354460597038269,0.002771574609171997,0.21561272020141284
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.8341666666666667,True,GD,1.0,0.0,0.001737652493794759,0.002942189623514811,5.334358986536661,0.0025673695728376817,0.22268810495734215
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.9170833333333333,False,GD,1.0,1.0,0.0017392593205769857,0.002939999532063802,5.572119135856628,0.0026880380400484682,0.22179396767169238
1000,2,1,0.4,0.5,0.34,0.01,0.0001,1.9170833333333333,True,GD,1.0,0.0,0.0017593543090820313,0.0029363080469767253,5.572811750729879,0.0024382461811304286,0.23526496713360148
1000,2,1,0.4,0.5,0.34,0.01,0.0001,2.0,False,GD,1.0,1.0,0.001759710033416748,0.0029414161631266277,5.801176666279634,0.002002790107690089,0.22363011088843146
1000,2,1,0.4,0.5,0.34,0.01,0.0001,2.0,True,GD,1.0,0.0,0.0017897639528910321,0.0029304885355631513,5.7878597877820335,0.0025560725941128717,0.24720747458438078
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.01,False,GD,1.0,1.0,0.0018626373405456543,0.003245448099772135,0.03220530484299542,0.0007306179217569783,0.000715733710987143
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.01,True,GD,1.0,0.0,0.001828215185801188,0.0032479370676676434,0.03142680398927526,0.0005374210813215541,0.0012285919632025373
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.09291666666666666,False,GD,1.0,1.0,0.0016614538968404136,0.0032471758244832353,0.2978579523588108,0.004173117986222981,0.003052808458710388
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.09291666666666666,True,GD,1.0,0.0,0.0016265263506571451,0.003238462928771972,0.2964757792144082,0.0029584442057360625,0.0086277911895498
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.17583333333333334,False,GD,1.0,1.0,0.0016523133087158204,0.003249214701334635,0.5578107870966196,0.005081186635652557,0.005658832911528103
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.17583333333333334,True,GD,1.0,0.0,0.001655538237253825,0.00325629115041097,0.5606668254683415,0.003583115927419082,0.01481859884612883
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.25875,False,GD,1.0,1.0,0.0016916469230651855,0.0032699522323608402,0.8265035352806249,0.0075080960659155,0.007408766959512529
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.25875,True,GD,1.0,0.0,0.0016561032600402833,0.0032567320963541664,0.8212737644165754,0.003589369227605251,0.023163037654012442
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.3416666666666667,False,GD,1.0,1.0,0.0016051410789489748,0.0032505572992960613,1.0960430077984928,0.007870161215153833,0.008908184600780562
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.3416666666666667,True,GD,1.0,0.0,0.001674441521962484,0.0032685678176879885,1.101277022500833,0.0032375294901915673,0.03306010556407273
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.4245833333333333,False,GD,1.0,1.0,0.001636101437886556,0.0032612127838134767,1.3598440238535403,0.008343720803289519,0.010923694829580199
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.4245833333333333,True,GD,1.0,0.0,0.0016951398760477702,0.003282105354309082,1.3566419975558917,0.002910320311457326,0.04014788909504811
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.5075,False,GD,1.0,1.0,0.0016278115946451821,0.0032659058888753257,1.6368368499775727,0.009049085731385275,0.01494117537222337
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.5075,True,GD,1.0,0.0,0.001645407196044922,0.0032703288472493487,1.626852769335111,0.0037827513687110088,0.050688646733760834
1000,2,1,0.4,0.5,0.36,0.01,0.0001,0.5904166666666667,False,GD,1.0,1.0,0.0016501749509175618,0.0032782498575846353,1.9024795449872813,0.009106021675203616,0.019092582488034773
