d,L,r,delta,sigma,omega,attention_lmbda,linear_lmbda,alpha,informed,optim,N_iter,informed_position,r_student,attention_mag_max,attention_thet_max,attention_mag_min,attention_thet_min,linear_gen_error_mean,attention_gen_error_mean,attention_train_error_mean
1000,2,1,0.4,0.5,0.26,0.01,0.0001,3.083333333333333,False,GD,0.0,0.0,0.0,0.01334374052246254,0.055270573948931624,0.031007864914944602,0.10868402182614323,0.00011008853695742558,3.3594011473265796e-05,0.10336005702681189
1000,2,1,0.4,0.5,0.26,0.01,0.0001,3.1666666666666665,False,GD,0.0,0.0,0.0,0.013336245802336095,0.1597068560776775,0.0353326743508275,0.1323696687522621,0.00020276968452575498,0.0006712327890393665,0.6258677329702222
1000,2,1,0.4,0.5,0.26,0.01,0.0001,3.25,False,GD,0.0,0.0,0.0,0.020789544967918388,0.09246721381224941,0.03905859057419043,0.14498919197971372,0.00018839459971742122,0.00036294764651353863,0.3396460844812704
1000,2,1,0.4,0.5,0.26,0.01,0.0001,3.333333333333333,False,GD,0.0,0.0,0.0,0.0205059801599494,0.06646513770774458,0.04876322920176608,0.16824076176361377,7.535869909388713e-05,3.3307785699725534e-05,0.06339524592623857
1000,2,1,0.4,0.5,0.26,0.01,0.0001,3.4166666666666665,False,GD,0.0,0.0,0.0,0.01865773855590446,0.1323503023800714,0.04721927189972928,0.15548796749435426,0.00014567400068638927,0.0008580762643334462,1.2277960807312105
1000,2,1,0.4,0.5,0.26,0.01,0.0001,3.5,False,GD,0.0,0.0,0.0,0.015949415220825568,0.06544103762334164,0.03293334478160811,0.11958123345337797,0.0001375701992365033,2.940542027742529e-05,0.12729633829837317
1000,2,1,0.4,0.5,0.26,0.01,0.0001,3.583333333333333,False,GD,0.0,0.0,0.0,0.018943711289140113,0.17956648004869244,0.03550153800116384,0.13864012552850974,0.00013000902747580898,0.0007724097089564158,0.8267584816576848
1000,2,1,0.4,0.5,0.26,0.01,0.0001,3.6666666666666665,False,GD,0.0,0.0,0.0,0.0162754910213278,0.1281484481983844,0.03316713702562356,0.14739331415503584,0.0001410835554033665,0.0009496757124531611,1.2345346076367982
1000,2,1,0.4,0.5,0.26,0.01,0.0001,3.75,False,GD,0.0,0.0,0.0,0.016314633384187753,0.06122542439972224,0.03961933850259215,0.15416744942336602,0.0001202869632066822,2.3324839107444616e-05,0.12376734627230343
1000,2,1,0.4,0.5,0.26,0.01,0.0001,3.833333333333333,False,GD,0.0,0.0,0.0,0.020472069279550496,0.08712425581252908,0.038336379671325624,0.14713230920447162,0.0001515349112954993,2.670774039381298e-05,0.14456700447693074
1000,2,1,0.4,0.5,0.26,0.01,0.0001,3.9166666666666665,False,GD,0.0,0.0,0.0,0.02081155115205089,0.07977366855936256,0.04681394387740312,0.16660173108233442,0.00010027264427910872,2.4371273591766664e-05,0.09713916550803908
1000,2,1,0.4,0.5,0.26,0.01,0.0001,4.0,False,GD,0.0,0.0,0.0,0.02076413899030542,0.09830798291647308,0.04177148266350472,0.15128776379177922,0.00017474357459238216,2.6409761474141284e-05,0.1655210212048203
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.01,False,GD,0.0,0.0,0.0,0.0023182957545091723,0.002445945748446287,0.0018215366657656385,0.0012516609317650752,0.0003029685689030571,0.00024841419062847034,0.012751156498398029
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.09291666666666666,False,GD,0.0,0.0,0.0,0.016889363549570487,0.004588145674901611,0.00683015461906037,0.0022146421943460407,0.00010928264106151175,0.00019316256353759477,0.038379749979280633
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.17583333333333334,False,GD,0.0,0.0,0.0,0.020168416416349855,0.008829288735231106,0.020349086036753988,0.006598158934621215,0.0001382437069774132,0.0002196421271585262,0.06929586637033122
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.25875,False,GD,0.0,0.0,0.0,0.018679122688514464,0.010367784995447358,0.03085852561699216,0.007897331342723104,9.816868765037772e-05,0.00019346233694527633,0.0543229322670676
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.3416666666666667,False,GD,0.0,0.0,0.0,0.02026575832035509,0.010791610648486176,0.023811362796552424,0.008808768251789167,0.0001327405194874528,0.00022875428729996015,0.05417870637022004
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.4245833333333333,False,GD,0.0,0.0,0.0,0.02053830180604425,0.01737433090031593,0.044236673627431396,0.008427908311147434,0.00010073743337407886,0.0001539105237849244,0.0790000684382599
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.5075,False,GD,0.0,0.0,0.0,0.018330282439471674,0.01908221675880007,0.043514046606698026,0.010730645088677812,0.00010404839334887327,0.00012578136813787798,0.05372934948475994
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.5904166666666667,False,GD,0.0,0.0,0.0,0.019529923234865555,0.02517622435288678,0.04551199484618487,0.006588040209496563,0.00016908918787057642,0.00023152397445202366,0.10282037396733872
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.6733333333333333,False,GD,0.0,0.0,0.0,0.017677345208300256,0.017083651484480197,0.042651201721348765,0.011916917955992718,0.00012091614294281873,0.00017261344928388913,0.07937099480709169
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.75625,False,GD,0.0,0.0,0.0,0.021213562829515437,0.042137526125650374,0.043462086699971134,0.02753976419046961,0.00017430012800926623,0.00027504538636556874,0.12365996601153749
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.8391666666666666,False,GD,0.0,0.0,0.0,0.01859938779202602,0.02155634676350895,0.04382710541549745,0.014443749290167791,8.282775280309894e-05,9.855427694145045e-05,0.0784225202176745
1000,2,1,0.4,0.5,0.28,0.01,0.0001,0.9220833333333334,False,GD,0.0,0.0,0.0,0.02589230981414931,0.05081819747416225,0.0493625479678001,0.018105722839197137,0.00010704672994867837,0.00018481790966219083,0.12130290014426955
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.005,False,GD,0.0,0.0,0.0,0.02341730592761849,0.04287501903702189,0.04678483810095811,0.036447894374477506,0.00012290113419600936,0.00016295722397228896,0.0767143805549169
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.0879166666666666,False,GD,0.0,0.0,0.0,0.02175927536496034,0.03784743369369553,0.050520952627712654,0.02109641221985374,0.00011846013725040191,0.00019854381976379238,0.11210203248904625
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.1708333333333334,False,GD,0.0,0.0,0.0,0.017823509723360186,0.058726376665716284,0.03531045614697063,0.05070546032780622,9.4845597454808e-05,0.0002394783562845303,0.11221978736337472
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.25375,False,GD,0.0,0.0,0.0,0.02275207514387826,0.07071786646461851,0.052732494588400076,0.05406940271378295,0.00018331620021173013,0.00032712801473150046,0.23838605940316931
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.3366666666666667,False,GD,0.0,0.0,0.0,0.022149301210548217,0.05778206753028337,0.042627958738590654,0.06428659842006194,0.00016291589900874407,0.0003278361795166393,0.1769974763888134
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.4195833333333334,False,GD,0.0,0.0,0.0,0.030402968297210356,0.08862583545431388,0.053557895788607965,0.0701687844368718,0.00013977431389106904,0.0004049340464333926,0.2658206854655648
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.5025,False,GD,0.0,0.0,0.0,0.0204139887844999,0.10203419307814902,0.05288115040503534,0.05464087918758759,0.00012408530319590216,0.00040524698230083047,0.22488672757147238
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.5854166666666667,False,GD,0.0,0.0,0.0,0.02108108986083004,0.10912916767519573,0.052174830608022804,0.03760225308661721,0.00012823542178121665,0.00033512341656661307,0.14650609128593556
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.6683333333333332,False,GD,0.0,0.0,0.0,0.016679192074264697,0.1290322720080261,0.02963471883463533,0.0640566041131098,0.00014834594785955254,0.00043853678315420365,0.15465153352199695
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.75125,False,GD,0.0,0.0,0.0,0.016952404600139637,0.13967963892401974,0.0411232253250846,0.09952901801869776,6.372009886023283e-05,0.0005352859222571458,0.1850541562724707
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.8341666666666667,False,GD,0.0,0.0,0.0,0.023868882890240653,0.16575435570456154,0.04313311590791902,0.08980439936303229,0.0001109013683086453,0.0006974603769103208,0.32302489969469367
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.9170833333333333,False,GD,0.0,0.0,0.0,0.0202430611447324,0.1469415449389889,0.05846215215144349,0.09871670367781968,0.00018966228662810263,0.0007489162253638147,0.43316359425721085
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.0,False,GD,0.0,0.0,0.0,0.01945170523250934,0.14895909378148203,0.03478727695802174,0.11062689461824973,0.00017104621467727186,0.0008000438961629646,0.40824300955899867
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.0833333333333335,False,GD,0.0,0.0,0.0,0.015248635218352602,0.15134938951806018,0.02360819227237016,0.08074956869358915,0.00015937089810162038,0.0009088405823775939,0.6053351070756868
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.1666666666666665,False,GD,0.0,0.0,0.0,0.016265866491403873,0.12638266559075287,0.03600869241332648,0.10169618058186536,0.00017445765767531917,0.0006683401987317445,0.4333111220246764
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.25,False,GD,0.0,0.0,0.0,0.025246066530316646,0.17032619617053515,0.047567316149012315,0.12742939335167633,0.00013911474876864685,0.000825319776722468,0.5071551537978803
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.3333333333333335,False,GD,0.0,0.0,0.0,0.022586400707735686,0.16211565786514662,0.04402387371613539,0.15380945574284305,0.00012551998220849717,0.0008452379358378357,0.6137574718529297
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.4166666666666665,False,GD,0.0,0.0,0.0,0.017897583898836247,0.11682052101842345,0.03830574760117461,0.10735505044039512,0.00016805345746483954,0.000649835334077054,0.4230230496190782
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.5,False,GD,0.0,0.0,0.0,0.02435725683940536,0.15567096736936464,0.05192875050294325,0.1475406071431284,0.00016262483779180676,0.000800247998755449,0.5457898686971836
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.583333333333333,False,GD,0.0,0.0,0.0,0.016408600310087507,0.20764551585654623,0.04163400107391416,0.08110414807796455,9.789010354490965e-05,0.0009737432377695363,0.7300876374900511
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.6666666666666665,False,GD,0.0,0.0,0.0,0.017955479641339027,0.17745244197227744,0.036096584844407115,0.13768343722985607,0.00013103935754657492,0.0008255133601702472,0.5545328573238766
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.75,False,GD,0.0,0.0,0.0,0.023517426173702345,0.18402829080685495,0.04568228563731874,0.15138262428523172,7.19424703269099e-05,0.0009788861611610556,0.8038901915315045
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.833333333333333,False,GD,0.0,0.0,0.0,0.020021181587801293,0.17238819480836298,0.054797287923208114,0.17773389657372193,0.00011497645418405909,0.0007532761482499992,0.6210438268628597
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.9166666666666665,False,GD,0.0,0.0,0.0,0.024234171637451795,0.1764247600119454,0.04732676605223502,0.15782825397387226,9.272871171838679e-05,0.000871854510811107,0.8439135933191658
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.0,False,GD,0.0,0.0,0.0,0.02036569794116278,0.08441111567756211,0.037347492437592895,0.10780899987195472,7.751791498953651e-05,0.0005194122597119509,0.43889743180670887
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.083333333333333,False,GD,0.0,0.0,0.0,0.020129524318869777,0.08157936083780735,0.04937441895367423,0.1534582669730194,0.0001497126979399086,7.906583917069691e-05,0.1332926276931777
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.1666666666666665,False,GD,0.0,0.0,0.0,0.01872492232829352,0.06153612852002434,0.040106946855587224,0.12984779410024513,0.00012195792391824845,7.07666048366865e-05,0.11808713888607249
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.25,False,GD,0.0,0.0,0.0,0.017666191185309175,0.1432753410520809,0.04349038072257416,0.14388290209524424,0.00012003677535871598,0.0006337133248527547,0.555613860821635
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.333333333333333,False,GD,0.0,0.0,0.0,0.019052085381219136,0.08723253171353763,0.043335247515784235,0.15517135472936783,0.00013655758705129805,0.00027858674796972586,0.31185334467439196
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.4166666666666665,False,GD,0.0,0.0,0.0,0.049945336362878776,0.05215935878556513,0.036825531330026286,0.11136334088781022,0.00022375783314548562,0.000183707556742137,0.4201163783742466
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.5,False,GD,0.0,0.0,0.0,0.01977333834711781,0.14490185441549056,0.04936654395186926,0.17709740766450513,0.00011350101369989976,0.0007581562046321575,0.8517711235107275
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.583333333333333,False,GD,0.0,0.0,0.0,0.019616593661998194,0.16620322644049543,0.04306592645094116,0.17817496115080875,0.00016586753997859953,0.0007597839526090959,0.7826666811946207
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.6666666666666665,False,GD,0.0,0.0,0.0,0.014042584842626158,0.06191247352313021,0.03188774015458324,0.11004275726819107,0.00010828365695169048,2.3123106589479243e-05,0.12703143035863065
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.75,False,GD,0.0,0.0,0.0,0.014397100733734576,0.059769731327876614,0.04040983795889259,0.13991402978982598,8.90569168254474e-05,2.24898891505368e-05,0.09047776456911566
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.833333333333333,False,GD,0.0,0.0,0.0,0.01977630666989641,0.08984969158824725,0.04735288627638726,0.18069041544403364,0.0001660692065438484,2.4131089817541967e-05,0.16727076195903276
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.9166666666666665,False,GD,0.0,0.0,0.0,0.020368540649753887,0.07271417933966844,0.04474362573375054,0.16504011942999725,0.000181523716702234,2.1001532216871364e-05,0.19340814053782174
1000,2,1,0.4,0.5,0.28,0.01,0.0001,4.0,False,GD,0.0,0.0,0.0,0.027239454666377047,0.10059664028472581,0.04313752769616575,0.1576689599080537,9.446011568111115e-05,0.0005380155388643969,0.8770268050158263
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.01,False,GD,0.0,0.0,0.0,0.002064728727621814,0.002012517739392575,0.0017294778361649594,0.00106607701850904,0.0004095971358588274,0.00020357062286179586,0.013411580550816723
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.09291666666666666,False,GD,0.0,0.0,0.0,0.02318068990502739,0.007651364109534307,0.014097125579795484,0.002293548279953038,0.00015506834611354013,0.00023019820310353785,0.021827706540255804
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.17583333333333334,False,GD,0.0,0.0,0.0,0.02270131719453849,0.008467477790108455,0.02085122093084103,0.005306527098490165,0.00010458547961684162,0.00024111981127069877,0.047193633305420375
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.25875,False,GD,0.0,0.0,0.0,0.03626851621175997,0.01103767092977636,0.03337264119064693,0.006933613749493252,0.0001253149890153577,0.0003301966741166431,0.06464088968089453
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.3416666666666667,False,GD,0.0,0.0,0.0,0.023680089893228846,0.004075935154214169,0.03057263817671112,0.005045492192951386,7.870240475951369e-05,0.00019864985435302253,0.05938614632317565
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.4245833333333333,False,GD,0.0,0.0,0.0,0.013975822281670491,0.016774772468154727,0.020815165655005262,0.006645623536876933,9.726431509979242e-05,0.00015630216446382923,0.04799385600445043
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.5075,False,GD,0.0,0.0,0.0,0.017914312435444005,0.013106186689185754,0.049076691693983536,0.009430699510233474,0.00015327442390509176,0.00022392124698685843,0.0629040590424756
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.5904166666666667,False,GD,0.0,0.0,0.0,0.02123091876202195,0.017167702357859593,0.04835589891678793,0.014198456520684482,0.00020803742711921608,0.0003023147874019292,0.09347916279826367
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.6733333333333333,False,GD,0.0,0.0,0.0,0.026344787856081082,0.01681344440630551,0.0498493215340961,0.014629773110916278,0.0001677613219806896,0.00023005499101639312,0.09620333898019523
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.75625,False,GD,0.0,0.0,0.0,0.020523709109289037,0.035193950407996444,0.03900569603656314,0.013238726780916463,0.0001172437728738941,0.0001564243448644675,0.10310057310958536
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.8391666666666666,False,GD,0.0,0.0,0.0,0.016838988220479044,0.03041795110906736,0.04286891043071652,0.01398069243307033,9.725565801244861e-05,0.00012868276596264734,0.08705330591855485
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.9220833333333334,False,GD,0.0,0.0,0.0,0.025472410747599712,0.03969734870000294,0.054306789511038435,0.03508846025770138,0.00014520218985093124,0.00021226716182876253,0.12639310136114748
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.005,False,GD,0.0,0.0,0.0,0.025215671983591998,0.049328141438035114,0.06154734722409034,0.020864617849098762,0.0001311948828252911,0.00021858011612313488,0.08200909856643289
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.0879166666666666,False,GD,0.0,0.0,0.0,0.017079702702957934,0.04988667756691953,0.038471224723259916,0.02634901695997668,0.00010246400410950135,0.00014678667848442705,0.09515253605376509
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.1708333333333334,False,GD,0.0,0.0,0.0,0.023999506934557085,0.06562377777606496,0.05273771320884211,0.04516184980894132,0.00015161160260961088,0.00032980899913356474,0.19761352090288856
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.25375,False,GD,0.0,0.0,0.0,0.017399289505229638,0.06558323874288809,0.04868393806128981,0.03769747124549291,0.00012111210819172689,0.00019359944950770496,0.07504778759867677
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.3366666666666667,False,GD,0.0,0.0,0.0,0.019927329768576807,0.07732908068265894,0.04248174480990279,0.042907400959350916,0.00016722700455156303,0.0002768015607430808,0.21648626931094547
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.4195833333333334,False,GD,0.0,0.0,0.0,0.017705955274564183,0.04931964244022638,0.036275164907039636,0.03802086540209578,0.00014785492031109008,0.00026283175470949915,0.1835415845903795
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.5025,False,GD,0.0,0.0,0.0,0.018587552121925286,0.11674806098033737,0.04579199846868307,0.05430609560701728,8.536327989626834e-05,0.00038984486796131814,0.20157102839160715
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.5854166666666667,False,GD,0.0,0.0,0.0,0.015965557168830503,0.11166804776448,0.045653500016771625,0.07027940054586962,0.00014659743845642665,0.0003570039868050177,0.20229976981806788
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.6683333333333332,False,GD,0.0,0.0,0.0,0.023048417303699407,0.1322917278201958,0.041656824856004804,0.08479154433419817,9.582281488639852e-05,0.0005413698435667844,0.27837073630365633
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.75125,False,GD,0.0,0.0,0.0,0.016723748254531736,0.10673738678389044,0.03246556828046432,0.06743932664831323,0.00019198544373551368,0.0005858166495104113,0.33889775327059557
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.8341666666666667,False,GD,0.0,0.0,0.0,0.020976169343694125,0.13396190014196577,0.0495443459482354,0.0988430035781215,0.00012090892764983274,0.000505326936089393,0.30230508358318803
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.9170833333333333,False,GD,0.0,0.0,0.0,0.02279916815873356,0.16534547001943262,0.05535729099688615,0.0725517465487898,9.330502130776466e-05,0.0007010169856305017,0.3845675027140513
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.0,False,GD,0.0,0.0,0.0,0.015886964357317457,0.1569538066986868,0.03941071350984104,0.053289673947526164,5.809023293507206e-05,0.0006798532704301391,0.435036564734074
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.0833333333333335,False,GD,0.0,0.0,0.0,0.022875362244656066,0.20525399174749126,0.051488383895496335,0.07036106489778707,0.00016570955217057277,0.000834609664532583,0.4862917379584242
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.1666666666666665,False,GD,0.0,0.0,0.0,0.02667886266640867,0.17829821091107073,0.043333569267639364,0.13493301240839675,0.00011741884314173523,0.0008602593407347813,0.5629634700080888
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.25,False,GD,0.0,0.0,0.0,0.018758847186992424,0.16653559807621596,0.04438208633176733,0.1214683532204701,0.0001691061238290728,0.0008424030711242157,0.5363275414342191
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.3333333333333335,False,GD,0.0,0.0,0.0,0.010917663138269166,0.12759342668407023,0.02969860783415926,0.08162974432811788,0.00018651121852000183,0.0006260399101269238,0.4133247405935564
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.4166666666666665,False,GD,0.0,0.0,0.0,0.014559239472085173,0.17891515621178317,0.04197037191895538,0.08528554936834361,0.00010990564903876548,0.0007753132794717947,0.5079174170051939
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.5,False,GD,0.0,0.0,0.0,0.021088181142993632,0.21430863245768697,0.055576052106259426,0.15384369786832386,0.00017115629876254644,0.0009731508536839666,0.7146596795493612
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.583333333333333,False,GD,0.0,0.0,0.0,0.018847896305217566,0.25819137500252654,0.04382847019510242,0.1232648323658052,0.00012027951129482876,0.00107469152487976,0.7507835277825684
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.6666666666666665,False,GD,0.0,0.0,0.0,0.014044145102030876,0.19802735063884416,0.04029957020440498,0.11916741944226371,0.0001045633019963174,0.001036055847458364,0.7354642070963319
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.75,False,GD,0.0,0.0,0.0,0.02085817881683707,0.1725724840764456,0.053868909078482664,0.12113893101701348,8.914537784682451e-05,0.0008941051243073338,0.7372950694437836
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.833333333333333,False,GD,0.0,0.0,0.0,0.01781201479209616,0.036945869900702324,0.04525677705632609,0.1371635254026081,0.00010650820441324735,0.0001406562180539611,0.11799585862917811
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.9166666666666665,False,GD,0.0,0.0,0.0,0.02186325383173655,0.13605908007541898,0.053709239725210925,0.15361375844521186,0.0001329336091733252,0.0006200823876242925,0.5472111048326123
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.0,False,GD,0.0,0.0,0.0,0.01775126759726574,0.1418546520990391,0.04001330729887713,0.14966292475065682,0.00014169773232333236,0.0006328463512120011,0.5506093164993499
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.083333333333333,False,GD,0.0,0.0,0.0,0.022345364043996653,0.08314590858723482,0.05514959202622486,0.16330979282246624,9.339970285459137e-05,0.00028065995758064965,0.29081456203233313
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.1666666666666665,False,GD,0.0,0.0,0.0,0.01394606438512587,0.1532941016945697,0.03516797716537792,0.12100462669341766,0.00011186351273714222,0.0007830898150359278,0.7545937377772144
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.25,False,GD,0.0,0.0,0.0,0.015013901158977258,0.057128776967626534,0.04338441742434158,0.13906800412063336,0.00012030529896493321,3.464516637080901e-05,0.13127821518010405
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.333333333333333,False,GD,0.0,0.0,0.0,0.021988568232297608,0.07357920601523202,0.054305143879502166,0.17366106891745914,6.339511477346258e-05,2.8646697593951415e-05,0.07962170850409078
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.4166666666666665,False,GD,0.0,0.0,0.0,0.020150672883359685,0.1586441776882085,0.04157546040564175,0.13551309619344665,0.00020514109741118903,0.0006300564550609496,0.6052700783178664
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.5,False,GD,0.0,0.0,0.0,0.019599378271600205,0.06886556186819583,0.03663912500274817,0.13923998027633322,0.00015730005627260615,3.2790736574501665e-05,0.16461157085309758
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.583333333333333,False,GD,0.0,0.0,0.0,0.019549230408997857,0.06819281045407509,0.046585025718387935,0.16343201671790217,0.00015030011944217397,2.022776769909951e-05,0.16046976299744223
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.6666666666666665,False,GD,0.0,0.0,0.0,0.010868838376431933,0.06671876326440758,0.035184480140258836,0.11393618735104634,0.00014814185002697745,8.002058553771994e-05,0.1746722851757536
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.75,False,GD,0.0,0.0,0.0,0.010961951148434538,0.13582841370346166,0.01623671558979803,0.07724824560593635,0.00014659021457437063,0.0007693623404615844,1.0682514706365478
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.833333333333333,False,GD,0.0,0.0,0.0,0.02145706044566227,0.06794688264383315,0.051268433008583594,0.18941864450992327,0.00014593303013049153,2.5763431884420026e-05,0.16541399622444256
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.9166666666666665,False,GD,0.0,0.0,0.0,0.02170056356542339,0.07826769846805448,0.052477331597332304,0.17622179923133147,0.00011213660602691394,2.4404029132376492e-05,0.1173902703782545
1000,2,1,0.4,0.5,0.3,0.01,0.0001,4.0,False,GD,0.0,0.0,0.0,0.01665876691254711,0.18780285831522334,0.035213624181379556,0.12452583441912625,0.00020392825667719724,0.000854483337448115,1.1791147836431686
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.01,False,GD,0.0,0.0,0.0,0.002208859741126349,0.0010255624919347478,0.000898932375194866,0.0007181687523634201,0.00024427557027103196,0.00038460680674399025,0.013945065043877727
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.09291666666666666,False,GD,0.0,0.0,0.0,0.014312807467941254,0.005190573600572015,0.012774116771216763,0.0034121097785457994,8.103714771065137e-05,0.0001271287669103827,0.03525555379791353
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.17583333333333334,False,GD,0.0,0.0,0.0,0.02938468683617851,0.011757211167266286,0.02512462351421883,0.003602581685379972,8.133512227541373e-05,0.00022296672794628564,0.03677776814644315
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.25875,False,GD,0.0,0.0,0.0,0.0274235066985562,0.011667309438051552,0.029817369329817836,0.010500516867347928,7.052921715037894e-05,0.00022393699858246028,0.04942509697007663
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.3416666666666667,False,GD,0.0,0.0,0.0,0.01428402778753239,0.00965357558266017,0.031101800228509845,0.009084961315332148,9.933705566896747e-05,0.0001258496695423305,0.058915985367187784
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.4245833333333333,False,GD,0.0,0.0,0.0,0.008270990851666517,0.007268347653142054,0.023127250993045367,0.0077469756634632415,0.000133835312134763,0.00020637697079989764,0.059968868476375066
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.5075,False,GD,0.0,0.0,0.0,0.01875107087634849,0.023249852469479547,0.04912966212183969,0.009367866022306518,0.00012652316430261721,0.0001774470054368853,0.0595959554174333
