d,L,r,delta,sigma,omega,attention_lmbda,linear_lmbda,alpha,informed,optim,N_iter,informed_position,r_student,attention_mag_max,attention_thet_max,attention_mag_min,attention_thet_min,linear_gen_error_mean,attention_gen_error_mean,attention_train_error_mean
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.5025,False,GD,1.0,0.0,2.0,0.195371,0.16309479,0.08774893,0.053387046,0.002121602667236328,0.0029131713012695314,2.7680259903907776
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.5854166666666667,False,GD,1.0,0.0,2.0,0.19862084,0.19578692,0.08596957,0.07102867,0.0021035320037841795,0.0027986513061523436,2.8502858572483065
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.6683333333333332,False,GD,1.0,0.0,2.0,0.20533991,0.17097685,0.08212221,0.07605942,0.002120217233276367,0.002834467071533203,2.9817991110801696
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.75125,False,GD,1.0,0.0,2.0,0.19085719,0.29720595,0.09557837,0.1383259,0.00206815690612793,0.00221402073059082,2.878987518405914
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.8341666666666667,False,GD,1.0,0.0,2.0,0.19277748,0.25049844,0.09624632,0.127675,0.0021712646392822266,0.0025400749450683593,3.1589140059471132
1000,2,1,0.4,0.5,0.28,0.01,0.0001,1.9170833333333333,False,GD,1.0,0.0,2.0,0.19393006,0.33451062,0.071091056,0.11721903,0.002105230990600586,0.002157866442871094,3.109226123380661
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.0,False,GD,1.0,0.0,2.0,0.19713639,0.31113142,0.07647852,0.15809092,0.0021147964691162107,0.0022067794158935547,3.245655664491654
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.0833333333333335,False,GD,1.0,0.0,2.0,0.18706086,0.295915,0.10522006,0.16784272,0.0020764795898437502,0.0022376307846069337,3.3904209755420682
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.1666666666666665,False,GD,1.0,0.0,2.0,0.19110821,0.41171607,0.08429357,0.19262189,0.002111904266357422,0.0017324543701171876,3.2790596981048585
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.25,False,GD,1.0,0.0,2.0,0.19100885,0.35501873,0.08612107,0.16102454,0.0021029422912597654,0.0019772884658813476,3.483437198495865
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.3333333333333335,False,GD,1.0,0.0,2.0,0.18147424,0.39934582,0.09438129,0.2108073,0.002057244110107422,0.0015659448516845704,3.34699859213829
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.4166666666666665,False,GD,1.0,0.0,2.0,0.18453099,0.48381543,0.08594885,0.21485853,0.0021092132751464846,0.0013275409973144531,3.297015266036987
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.5,False,GD,1.0,0.0,2.0,0.18417683,0.4500185,0.07889116,0.19236016,0.002055262774658203,0.0014253481277465819,3.4714187489032744
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.583333333333333,False,GD,1.0,0.0,2.0,0.19430181,0.40152043,0.07748014,0.14544049,0.0021120761810302733,0.001856414842224121,3.977555836772919
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.6666666666666665,False,GD,1.0,0.0,2.0,0.18325189,0.4546143,0.086542964,0.22858326,0.0020237463806152345,0.0012773305389404297,3.5406459751605985
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.75,False,GD,1.0,0.0,2.0,0.18814841,0.44405064,0.071084715,0.19633596,0.0020912567352294924,0.0015116215057373046,3.8845140272617344
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.833333333333333,False,GD,1.0,0.0,2.0,0.17631313,0.5163778,0.08656506,0.23502488,0.0021211231689453125,0.0010471161560058593,3.6326148560047153
1000,2,1,0.4,0.5,0.28,0.01,0.0001,2.9166666666666665,False,GD,1.0,0.0,2.0,0.18556458,0.5262251,0.06914032,0.21953516,0.0021113171905517577,0.0010594197357177734,3.7160390639305114
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.0,False,GD,1.0,0.0,2.0,0.1761477,0.5252298,0.091214396,0.30528533,0.002056847967529297,0.0009032394485473632,3.5899684752941132
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.083333333333333,False,GD,1.0,0.0,2.0,0.17787237,0.57651746,0.07389192,0.23647663,0.002053399826049805,0.0007344909713745117,3.4752923569202423
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.1666666666666665,False,GD,1.0,0.0,2.0,0.17733976,0.5814503,0.08203314,0.2616559,0.0020342222564697266,0.0006881099494934082,3.5171806427001955
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.25,False,GD,1.0,0.0,2.0,0.1802564,0.5625813,0.07136053,0.22028741,0.0020417996215820315,0.0008572540802001952,3.7354642917156218
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.333333333333333,False,GD,1.0,0.0,2.0,0.17297749,0.5752632,0.08963299,0.2893563,0.002101695227050781,0.0007111161705017089,3.7282693820953368
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.4166666666666665,False,GD,1.0,0.0,2.0,0.17087357,0.64786017,0.05418859,0.20132783,0.0021234664215087893,0.0006567527839660644,3.7949958185672754
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.5,False,GD,1.0,0.0,2.0,0.17607012,0.56533647,0.08080315,0.25076932,0.0020772091827392578,0.0008263728340148927,3.969468912887573
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.583333333333333,False,GD,1.0,0.0,2.0,0.1781608,0.59166515,0.07208986,0.2596809,0.0021559449401855465,0.0007953365447998047,4.078833298492432
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.6666666666666665,False,GD,1.0,0.0,2.0,0.1752634,0.61976117,0.08328512,0.2934844,0.002067941390991211,0.0005302040870666504,3.7355750597000124
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.75,False,GD,1.0,0.0,2.0,0.17518839,0.62263757,0.076301634,0.25935322,0.00202719104309082,0.0005111366706848145,3.7229401920795437
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.833333333333333,False,GD,1.0,0.0,2.0,0.18080857,0.66339266,0.05921944,0.21022964,0.0021462224182128902,0.0005102247955322266,3.8720347985744477
1000,2,1,0.4,0.5,0.28,0.01,0.0001,3.9166666666666665,False,GD,1.0,0.0,2.0,0.16564547,0.59939265,0.092330575,0.3449955,0.0020952464233398435,0.0004906472045898437,3.8365370728492736
1000,2,1,0.4,0.5,0.28,0.01,0.0001,4.0,False,GD,1.0,0.0,2.0,0.17415904,0.6374783,0.058889598,0.21091397,0.002100033068847656,0.0006525161987304687,4.151002234315873
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.01,False,GD,1.0,0.0,2.0,0.0040467777,0.003565921,0.00168156,0.0012568937,0.0022840824279785157,0.004428500024414062,0.038326694882661105
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.09291666666666666,False,GD,1.0,0.0,2.0,0.03373582,0.013129893,0.014962482,0.004615039,0.001967301089477539,0.004193428869628906,0.2866416393339634
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.17583333333333334,False,GD,1.0,0.0,2.0,0.090347804,0.018184997,0.03131431,0.007287325,0.0019478039306640624,0.0038133293884277343,0.51225750426054
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.25875,False,GD,1.0,0.0,2.0,0.11335292,0.022454102,0.055314012,0.007861563,0.002006656021118164,0.0036491320678710944,0.678573787665367
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.3416666666666667,False,GD,1.0,0.0,2.0,0.13927421,0.012272867,0.06458105,0.005577068,0.002019582284545899,0.0034979332946777344,0.808903816986084
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.4245833333333333,False,GD,1.0,0.0,2.0,0.15783758,0.03114452,0.09372684,0.0090857465,0.0019743212615966794,0.0032459883789062497,0.9485511946439743
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.5075,False,GD,1.0,0.0,2.0,0.18261513,0.030049581,0.06341526,0.014370345,0.0019585418945312497,0.0031316316101074214,1.1246546998023987
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.5904166666666667,False,GD,1.0,0.0,2.0,0.18845633,0.037355494,0.07188781,0.015068595,0.002001782928466797,0.0031435417358398436,1.2522388317108155
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.6733333333333333,False,GD,1.0,0.0,2.0,0.19404684,0.05961948,0.07104459,0.017099194,0.0019484449157714846,0.003007335284423828,1.359032496213913
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.75625,False,GD,1.0,0.0,2.0,0.1882062,0.049341626,0.103074715,0.018682752,0.0020171104553222655,0.0030856079284667967,1.5157837133407592
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.8391666666666666,False,GD,1.0,0.0,2.0,0.21077852,0.0402204,0.059203427,0.017931249,0.0019846656280517578,0.0030446379760742186,1.6044310961723327
1000,2,1,0.4,0.5,0.3,0.01,0.0001,0.9220833333333334,False,GD,1.0,0.0,2.0,0.19892573,0.049789287,0.08602879,0.03369934,0.001994951495361328,0.0030175391723632813,1.7772724488258362
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.005,False,GD,1.0,0.0,2.0,0.21001904,0.06582715,0.06724159,0.030476755,0.0020162009185791018,0.00302423076171875,1.947959447669983
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.0879166666666666,False,GD,1.0,0.0,2.0,0.2033323,0.096034154,0.085169904,0.03712021,0.0019856682830810546,0.0029554381103515624,2.0472095095157625
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.1708333333333334,False,GD,1.0,0.0,2.0,0.20358126,0.10623594,0.08421579,0.050162625,0.001976376760864258,0.002891731564331055,2.1440610467910766
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.25375,False,GD,1.0,0.0,2.0,0.204811,0.094347134,0.07388991,0.033985473,0.001921548861694336,0.0028618031646728517,2.270723627901077
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.3366666666666667,False,GD,1.0,0.0,2.0,0.2122496,0.08984707,0.07921191,0.036177047,0.0020563503356933596,0.0030430451416015624,2.5370373197078706
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.4195833333333334,False,GD,1.0,0.0,2.0,0.21018574,0.10314063,0.077467814,0.041906975,0.0019354990844726561,0.0028726213958740233,2.5656874158859253
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.5025,False,GD,1.0,0.0,2.0,0.20400135,0.15141615,0.08528148,0.05712878,0.0019772311676025394,0.002774520980834961,2.6840625964641576
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.5854166666666667,False,GD,1.0,0.0,2.0,0.20685653,0.13278261,0.07730732,0.056037433,0.0019079989074707031,0.002709698474121094,2.739693291091919
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.6683333333333332,False,GD,1.0,0.0,2.0,0.193981,0.16997261,0.1000618,0.08243324,0.0019377977661132813,0.0026162100708007814,2.8623460824489593
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.75125,False,GD,1.0,0.0,2.0,0.20497707,0.27346128,0.083822034,0.11830405,0.001983227444458008,0.002358973474121094,2.873105714035034
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.8341666666666667,False,GD,1.0,0.0,2.0,0.1972622,0.2474303,0.08563077,0.119389094,0.0019164474700927732,0.0023157912353515627,2.9939133439064025
1000,2,1,0.4,0.5,0.3,0.01,0.0001,1.9170833333333333,False,GD,1.0,0.0,2.0,0.20052019,0.26566485,0.07800345,0.089015976,0.0019784733123779296,0.002361967004394531,3.1580017444610595
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.0,False,GD,1.0,0.0,2.0,0.2050902,0.21696237,0.074016415,0.083158605,0.0019561223724365233,0.0025436139465332035,3.39025559630394
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.0833333333333335,False,GD,1.0,0.0,2.0,0.20087424,0.22494932,0.07578537,0.06823086,0.001928811737060547,0.002411290267944336,3.4976556806564334
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.1666666666666665,False,GD,1.0,0.0,2.0,0.19697478,0.211604,0.092441544,0.1338456,0.0019710143005371096,0.002413369010925293,3.616364970445633
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.25,False,GD,1.0,0.0,2.0,0.20161429,0.36677703,0.07055035,0.15427634,0.0019636235260009766,0.0018262888275146483,3.3534119241714477
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.3333333333333335,False,GD,1.0,0.0,2.0,0.19969755,0.48462123,0.06400877,0.15988024,0.0019872163543701174,0.0013645688095092774,3.1943626474857334
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.4166666666666665,False,GD,1.0,0.0,2.0,0.20048547,0.39014798,0.0724522,0.12104344,0.0019404859558105469,0.0017977977325439453,3.584253139734268
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.5,False,GD,1.0,0.0,2.0,0.18074632,0.34252012,0.10550988,0.16386917,0.0019646920532226564,0.0018217890487670896,3.690707103872299
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.583333333333333,False,GD,1.0,0.0,2.0,0.20405433,0.33195215,0.06584215,0.098985925,0.0020169662536621094,0.00202990086517334,4.023384839773178
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.6666666666666665,False,GD,1.0,0.0,2.0,0.19188417,0.43326512,0.08375744,0.15612379,0.0019471039306640625,0.0015263445083618164,3.686046662139893
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.75,False,GD,1.0,0.0,2.0,0.18976752,0.48941994,0.07827516,0.16405027,0.002000408941650391,0.0013591975082397462,3.7418924441814427
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.833333333333333,False,GD,1.0,0.0,2.0,0.185514,0.5421215,0.08408306,0.24734572,0.001998191775512695,0.0009285787368774414,3.385943797016144
1000,2,1,0.4,0.5,0.3,0.01,0.0001,2.9166666666666665,False,GD,1.0,0.0,2.0,0.18868737,0.51307726,0.0715495,0.21110626,0.0019639065460205075,0.001092710627746582,3.6665155766963964
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.0,False,GD,1.0,0.0,2.0,0.17122996,0.47710285,0.111585654,0.30424613,0.001938514303588867,0.0009841515029907226,3.5795279105663296
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.083333333333333,False,GD,1.0,0.0,2.0,0.18043265,0.55813986,0.0827898,0.24613567,0.0019852535919189455,0.0008221734573364257,3.57385564494133
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.1666666666666665,False,GD,1.0,0.0,2.0,0.1856555,0.5114231,0.08296506,0.23048405,0.001945063327026367,0.0010752073333740234,3.83021895608902
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.25,False,GD,1.0,0.0,2.0,0.1880288,0.5994587,0.068947256,0.21388368,0.001962990036010742,0.0006920100143432617,3.540211033773422
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.333333333333333,False,GD,1.0,0.0,2.0,0.18916462,0.61077493,0.05203722,0.17531662,0.001959417428588867,0.00065325943069458,3.5713880376338962
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.4166666666666665,False,GD,1.0,0.0,2.0,0.19196557,0.58259857,0.057115067,0.17788288,0.001952338458251953,0.00082456499710083,3.811977236557007
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.5,False,GD,1.0,0.0,2.0,0.18290202,0.61258966,0.07833211,0.2629729,0.001983858572387695,0.000602066618347168,3.6983767382144928
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.583333333333333,False,GD,1.0,0.0,2.0,0.18482527,0.6229583,0.069136046,0.23577926,0.0020072156311035155,0.0005966819099426271,3.7158384813785554
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.6666666666666665,False,GD,1.0,0.0,2.0,0.19161966,0.64090806,0.050913215,0.1778779,0.0019412347717285157,0.0005768931243896484,3.7129135004043574
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.75,False,GD,1.0,0.0,2.0,0.17752185,0.5519863,0.097553335,0.31278104,0.0019767879852294924,0.0008260345809936523,4.123978282451629
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.833333333333333,False,GD,1.0,0.0,2.0,0.18251875,0.63531286,0.066611506,0.24671225,0.002005349365234375,0.0005180344635009766,3.8418199621677402
1000,2,1,0.4,0.5,0.3,0.01,0.0001,3.9166666666666665,False,GD,1.0,0.0,2.0,0.18415028,0.6429162,0.061303448,0.21429217,0.001967180276489258,0.0005071768249511719,3.836269696807862
1000,2,1,0.4,0.5,0.3,0.01,0.0001,4.0,False,GD,1.0,0.0,2.0,0.17318295,0.5487391,0.10537678,0.30063137,0.0020072089141845704,0.000886913899230957,4.460282947158814
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.01,False,GD,1.0,0.0,2.0,0.0037091083,0.0018406598,0.00085052586,0.00076407124,0.002063866421508789,0.004449613568115234,0.033887456554174425
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.09291666666666666,False,GD,1.0,0.0,2.0,0.040067933,0.008384785,0.01864577,0.003871082,0.001902195651245117,0.004195252325439453,0.2877193397402763
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.17583333333333334,False,GD,1.0,0.0,2.0,0.06166356,0.018851904,0.03662262,0.003128628,0.0018994958892822266,0.003987382397460938,0.49781152850389476
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.25875,False,GD,1.0,0.0,2.0,0.12581787,0.018174272,0.05591641,0.010535937,0.0018963628356933593,0.0035591817687988282,0.6777832844376565
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.3416666666666667,False,GD,1.0,0.0,2.0,0.15213265,0.022177251,0.07029101,0.010180037,0.0019889260711669922,0.0034762040954589846,0.813488915872574
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.4245833333333333,False,GD,1.0,0.0,2.0,0.18456855,0.026739454,0.051896125,0.013571629,0.0019201650482177737,0.0032165477722167967,0.9494396170139312
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.5075,False,GD,1.0,0.0,2.0,0.18382807,0.04026613,0.04989597,0.013198512,0.0018846005493164063,0.003113078643798828,1.1340341483592986
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.5904166666666667,False,GD,1.0,0.0,2.0,0.18954782,0.034966387,0.07963125,0.016389666,0.0018098057220458986,0.0029254797241210937,1.2088029334783554
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.6733333333333333,False,GD,1.0,0.0,2.0,0.20635371,0.03458888,0.060216915,0.010392717,0.0018786973510742187,0.0029923848693847654,1.3496966265678405
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.75625,False,GD,1.0,0.0,2.0,0.20634465,0.059883576,0.0719169,0.03375698,0.001834193048095703,0.0028810081298828124,1.4758245075225829
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.8391666666666666,False,GD,1.0,0.0,2.0,0.18773828,0.058569055,0.112148106,0.022718366,0.0018387651184082032,0.0028802282287597658,1.597332944726944
1000,2,1,0.4,0.5,0.32,0.01,0.0001,0.9220833333333334,False,GD,1.0,0.0,2.0,0.19891606,0.058730565,0.09740629,0.022226194,0.0018366922149658203,0.0028607541320800783,1.762516412258148
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.005,False,GD,1.0,0.0,2.0,0.20230047,0.07346115,0.087976165,0.043588795,0.0018731072601318357,0.0028849917480468753,1.889692723941803
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.0879166666666666,False,GD,1.0,0.0,2.0,0.20782018,0.06843944,0.074931875,0.026277382,0.0018359640594482422,0.0028491711212158205,1.9705895527362824
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.1708333333333334,False,GD,1.0,0.0,2.0,0.20732632,0.084409796,0.07979618,0.04305649,0.0018445854736328124,0.0028327465942382815,2.125831699514389
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.25375,False,GD,1.0,0.0,2.0,0.21732572,0.08479445,0.06325579,0.034362577,0.001837766943359375,0.002814960647583008,2.231061932420731
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.3366666666666667,False,GD,1.0,0.0,2.0,0.20666344,0.09041128,0.094491735,0.041863486,0.0019116558624267578,0.0029090158477783202,2.474789946556091
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.4195833333333334,False,GD,1.0,0.0,2.0,0.20072858,0.17739806,0.09681605,0.11040654,0.0018543052520751952,0.0025440431762695313,2.443287962627411
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.5025,False,GD,1.0,0.0,2.0,0.20299456,0.1770416,0.100587465,0.07760285,0.0019000042358398438,0.002667172891235352,2.625044743490219
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.5854166666666667,False,GD,1.0,0.0,2.0,0.20650598,0.13848566,0.08830675,0.07202673,0.0018174520782470703,0.0026501961395263675,2.7403080024719237
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.6683333333333332,False,GD,1.0,0.0,2.0,0.20689675,0.20084035,0.08804029,0.08816378,0.0018641797821044922,0.0025227594146728515,2.837715100812912
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.75125,False,GD,1.0,0.0,2.0,0.20176876,0.23717758,0.09280272,0.10438569,0.0018530136047363282,0.002383267041015625,2.8998568591594696
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.8341666666666667,False,GD,1.0,0.0,2.0,0.20359161,0.22333296,0.08956243,0.109548844,0.0018847979370117188,0.002409748193359375,3.0883566822528836
1000,2,1,0.4,0.5,0.32,0.01,0.0001,1.9170833333333333,False,GD,1.0,0.0,2.0,0.21917915,0.22318211,0.06186559,0.0805196,0.0019023467224121092,0.002497003942871094,3.249253535175323
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.0,False,GD,1.0,0.0,2.0,0.1996136,0.33115187,0.08443471,0.15722504,0.0019440916564941405,0.0021140890625,3.2160322835445405
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.0833333333333335,False,GD,1.0,0.0,2.0,0.19765195,0.2436113,0.098056026,0.10312708,0.0019191677581787108,0.0024273186721801756,3.461306037759781
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.1666666666666665,False,GD,1.0,0.0,2.0,0.18870133,0.3673274,0.1133893,0.2128787,0.001916053552246094,0.0017968377655029296,3.2483440420150758
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.25,False,GD,1.0,0.0,2.0,0.20388862,0.35328016,0.075675964,0.14322281,0.001882056784057617,0.0018934130462646484,3.404614745044708
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.3333333333333335,False,GD,1.0,0.0,2.0,0.19230796,0.36421746,0.102340676,0.19768757,0.0018396071685791015,0.0016390072052001954,3.335088963937759
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.4166666666666665,False,GD,1.0,0.0,2.0,0.19097304,0.38558847,0.10242395,0.22291143,0.0018843413848876954,0.0016285612915039062,3.4725595619201655
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.5,False,GD,1.0,0.0,2.0,0.20297933,0.37715352,0.07787669,0.14650145,0.0019278792602539063,0.0018226823165893556,3.7390037087917327
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.583333333333333,False,GD,1.0,0.0,2.0,0.1910666,0.41496173,0.095245436,0.22288981,0.0018687896026611326,0.0014756738647460938,3.5374930072307587
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.6666666666666665,False,GD,1.0,0.0,2.0,0.18662165,0.46575922,0.09280233,0.2403669,0.0018490978179931642,0.0011551691192626951,3.3925459660053248
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.75,False,GD,1.0,0.0,2.0,0.19084814,0.5264392,0.0877013,0.2220674,0.0019264816925048827,0.0010778071640014648,3.4853494268894196
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.833333333333333,False,GD,1.0,0.0,2.0,0.19589192,0.50560343,0.08003447,0.2057904,0.0019364248229980468,0.0012373081466674804,3.686754844665528
1000,2,1,0.4,0.5,0.32,0.01,0.0001,2.9166666666666665,False,GD,1.0,0.0,2.0,0.1957906,0.45795354,0.082606845,0.18730155,0.0018286382263183593,0.0012971307540893553,3.6847453586578367
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.0,False,GD,1.0,0.0,2.0,0.17998585,0.4765647,0.09580112,0.27903038,0.0018607916564941404,0.0010510804977416992,3.623739008188248
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.083333333333333,False,GD,1.0,0.0,2.0,0.1881412,0.5289643,0.08686529,0.2150898,0.0019020585693359372,0.0009982358520507812,3.7452211517333986
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.1666666666666665,False,GD,1.0,0.0,2.0,0.18788178,0.48409033,0.09672685,0.26618713,0.0018920758636474608,0.0011179669952392577,3.882733575248719
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.25,False,GD,1.0,0.0,2.0,0.20189512,0.6289419,0.042893108,0.1298875,0.0018664185211181641,0.0006838906402587891,3.5545794170379637
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.333333333333333,False,GD,1.0,0.0,2.0,0.19022903,0.49615255,0.08600173,0.22461171,0.0018673687622070313,0.0010829212730407716,3.93862219209671
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.4166666666666665,False,GD,1.0,0.0,2.0,0.19137979,0.54362416,0.074021734,0.21482396,0.0018894399871826173,0.001003040308380127,4.013607255744934
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.5,False,GD,1.0,0.0,2.0,0.1935151,0.62247413,0.061800588,0.20386589,0.0018791873168945313,0.0006175847564697265,3.673682456731796
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.583333333333333,False,GD,1.0,0.0,2.0,0.18973823,0.56906515,0.07942206,0.2248373,0.0018333058563232423,0.0007976662780761719,3.919655855464936
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.6666666666666665,False,GD,1.0,0.0,2.0,0.18913539,0.6091103,0.070816405,0.2299982,0.001804066049194336,0.0005669189552307129,3.667056914615631
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.75,False,GD,1.0,0.0,2.0,0.19652545,0.65516174,0.04636682,0.15614662,0.0018953337280273436,0.0005639475013732911,3.7891298853874202
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.833333333333333,False,GD,1.0,0.0,2.0,0.19081809,0.61117464,0.06755738,0.22528324,0.001790681311035156,0.0005431995635986328,3.6912579752922055
1000,2,1,0.4,0.5,0.32,0.01,0.0001,3.9166666666666665,False,GD,1.0,0.0,2.0,0.18462412,0.6116337,0.08130701,0.2675498,0.0018197274475097655,0.0005271767639160156,3.763630241203308
1000,2,1,0.4,0.5,0.32,0.01,0.0001,4.0,False,GD,1.0,0.0,2.0,0.18495779,0.59968567,0.08053678,0.26683685,0.0017633076690673829,0.0005037264587402343,3.741551638126373
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.01,False,GD,1.0,0.0,2.0,0.0049211574,0.0028744345,0.0022610761,0.0017292567,0.0019226783752441406,0.004279508703613282,0.03364754197935108
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.09291666666666666,False,GD,1.0,0.0,2.0,0.045096483,0.0064455257,0.019285634,0.0028074284,0.0016821024169921875,0.003941287371826171,0.274820306456089
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.17583333333333334,False,GD,1.0,0.0,2.0,0.08305875,0.01366956,0.042785313,0.005639732,0.0017671881805419922,0.0038136944396972654,0.46472026261091237
1000,2,1,0.4,0.5,0.34,0.01,0.0001,0.25875,False,GD,1.0,0.0,2.0,0.13581666,0.016439144,0.04229698,0.0065494003,0.001783457229614258,0.0034651496337890623,0.6352592955827714
