d,L,r,delta,sigma,omega,attention_lmbda,linear_lmbda,alpha,informed,optim,N_iter,informed_position,linear_gen_error_mean,attention_gen_error_mean,attention_train_error_mean,attention_mag_mean,attention_theta_mean
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.1708333333333334,False,GD,0.0,0.0,0.0002539820635090044,0.00035047673883283775,0.21512775842538331,0.01075875544186314,0.02897677201336431
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.1708333333333334,True,GD,0.0,0.0,0.0001908040799188411,0.00016845609695268025,0.10100099315623169,0.006711962121031564,0.02190221882688609
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.25375,False,GD,0.0,0.0,0.0002710753137463584,0.0003728079254726309,0.27235421041971714,0.009401127908438146,0.03564185089517506
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.25375,True,GD,0.0,0.0,0.0002623426039245056,0.0001745069645089335,0.15236097863320117,0.0035006436921000326,0.030977342540277605
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.3366666666666667,False,GD,0.0,0.0,0.0002226692958809512,0.00030813189460372666,0.25864507407508935,0.0103192815866437,0.03348391204950868
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.3366666666666667,True,GD,0.0,0.0,0.00026851285961071653,0.00015688008944771296,0.17374146988168482,0.005885898611693705,0.03491455377241003
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.4195833333333334,False,GD,0.0,0.0,0.00026594122877526263,0.00038935494052007557,0.38347316024761513,0.011400773792974024,0.027918206708419747
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.4195833333333334,True,GD,0.0,0.0,0.00034209674644326783,0.00019610144390469863,0.2239283474723008,0.004693042176063743,0.046167483155150194
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.5025,False,GD,0.0,0.0,0.00022024175484686506,0.00031963760496054173,0.30556798257893036,0.010266297130885399,0.035313494131380706
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.5025,True,GD,0.0,0.0,0.00017204409773521082,0.00011167052250867061,0.11343534019674921,0.0054467535171282,0.023589676611433845
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.5854166666666667,False,GD,0.0,0.0,0.00016705672378088186,0.0002499400000568733,0.3016613022994939,0.010764103127307743,0.032191378521530756
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.5854166666666667,True,GD,0.0,0.0,0.0002975568061596553,0.00010322064622678875,0.2133537380743637,0.004994405638782398,0.04335086725863882
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.6683333333333332,False,GD,0.0,0.0,0.0002885197502069198,0.00042930205835162014,0.4059777027735459,0.01611623463997264,0.05566090523579914
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.6683333333333332,True,GD,0.0,0.0,0.00025643215370860055,0.0001271594185940623,0.16493456368200807,0.004462517634484569,0.03357938849910974
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.75125,False,GD,0.0,0.0,0.0002650213071563935,0.00040794638262275223,0.43332461566548647,0.01374444698766028,0.06362819970056457
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.75125,True,GD,0.0,0.0,0.000273445525550012,0.00011239329676830196,0.17842168216210263,0.0040736131427006805,0.036433523743478954
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.8341666666666667,False,GD,0.0,0.0,0.00021797921671987263,0.00038240613514659087,0.43982921551914095,0.016262104392000813,0.07340678918987627
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.8341666666666667,True,GD,0.0,0.0,0.00025912460698864165,9.044646248986633e-05,0.1627715604664737,0.004538779682378408,0.033250350247377075
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.9170833333333333,False,GD,0.0,0.0,0.00021309046283453297,0.0003988971946029608,0.37715856576428064,0.017118670046030456,0.07693302097848474
1000,2,1,0.4,0.5,0.02,0.01,0.0001,1.9170833333333333,True,GD,0.0,0.0,0.00026056202142574057,7.222588909717852e-05,0.18423078841353754,0.0037519880230275347,0.03622702082252991
1000,2,1,0.4,0.5,0.02,0.01,0.0001,2.0,False,GD,0.0,0.0,0.0002823746356656462,0.00042839705309108547,0.4713295325781105,0.011427500982527466,0.06120666221809445
1000,2,1,0.4,0.5,0.02,0.01,0.0001,2.0,True,GD,0.0,0.0,0.00023772002174869952,8.759330768263759e-05,0.15746959743148692,0.0029281304039998246,0.03163438144853272
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.01,False,GD,0.0,0.0,0.00040969554256350895,0.0003949437044707063,0.015019341919205287,0.004273697372172175,0.0034808458165310413
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.01,True,GD,0.0,0.0,0.0004956914736166541,0.00029824802304421436,0.015864547001797926,0.004372573451354499,0.003335754219601968
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.09291666666666666,False,GD,0.0,0.0,0.0002639656223645987,0.00034537300982089345,0.03539522219406646,0.010085506597525192,0.0080644625082713
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.09291666666666666,True,GD,0.0,0.0,0.0002708258591789912,0.00036178757148511143,0.057299776684755714,0.010926089194617976,0.012050572278218567
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.17583333333333334,False,GD,0.0,0.0,0.0002300866695458513,0.00028124985399819434,0.08107186500635286,0.01332707358230067,0.012637035508334967
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.17583333333333334,True,GD,0.0,0.0,0.00025633590458624137,0.0003314777939664538,0.05336041977025659,0.00999842073906497,0.01114506417288331
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.25875,False,GD,0.0,0.0,0.0002416627425961278,0.0003057099930892529,0.07535310755666305,0.012516082858062381,0.01078433505104838
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.25875,True,GD,0.0,0.0,0.0003007849212704116,0.00037729277504305945,0.08109143062068151,0.014573902530266594,0.01694040056905278
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.3416666666666667,False,GD,0.0,0.0,0.00022208127258167888,0.00027011656535097224,0.08828320070191784,0.012759956733776136,0.017754224927936494
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.3416666666666667,True,GD,0.0,0.0,0.00024681787398,0.0002730217599555284,0.10602134282781925,0.012875501082637584,0.022434193722680927
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.4245833333333333,False,GD,0.0,0.0,0.0002093382164894764,0.000258573495075654,0.09932783562670161,0.008300624108358391,0.018154025639897327
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.4245833333333333,True,GD,0.0,0.0,0.00029638629602523676,0.00034609520239851753,0.11253615628829611,0.010938831668550428,0.023392567780860216
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.5075,False,GD,0.0,0.0,0.00024432284381698547,0.00031143548441541516,0.13498830392807667,0.008821905989896517,0.01949750214952809
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.5075,True,GD,0.0,0.0,0.000260785255948576,0.0002750325862075651,0.12598341876269076,0.008123016248936774,0.02579855396235137
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.5904166666666667,False,GD,0.0,0.0,0.00023501265834187948,0.0002923549022316559,0.1445592729161639,0.015042884163715128,0.02126229045345989
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.5904166666666667,True,GD,0.0,0.0,0.0002301788305757967,0.0002454185241428084,0.1099340881143268,0.00906578999289252,0.025071022893124097
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.6733333333333333,False,GD,0.0,0.0,0.00024064020189021846,0.00031059449199155327,0.15477627219027068,0.012454423785710643,0.01802121125225693
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.6733333333333333,True,GD,0.0,0.0,0.00024985230319853356,0.0002187106286130465,0.14466095244525093,0.009180610133754248,0.03234795169101113
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.75625,False,GD,0.0,0.0,0.00025129825311423926,0.00032857693288089126,0.1445155454639831,0.010792771183074985,0.025912840632742188
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.75625,True,GD,0.0,0.0,0.00030695882283189536,0.0002826253206707202,0.14002827862994227,0.0064943002595057656,0.028429566897369724
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.8391666666666666,False,GD,0.0,0.0,0.00024710511212139736,0.00032868169110574424,0.1619142279433655,0.009617558456248544,0.015626280418458715
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.8391666666666666,True,GD,0.0,0.0,0.00021951893931923265,0.00015047174292586157,0.1579281994862179,0.005861207244849999,0.035466584846565646
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.9220833333333334,False,GD,0.0,0.0,0.00035735092153069413,0.0004691250861301254,0.25371503193838174,0.01157061434186713,0.01976391765999945
1000,2,1,0.4,0.5,0.04,0.01,0.0001,0.9220833333333334,True,GD,0.0,0.0,0.00028420356034260995,0.00023889842800390448,0.15077659365582882,0.005545107617396847,0.0317675537706288
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.005,False,GD,0.0,0.0,0.00024096369266003628,0.00033377294605943904,0.2500890556644777,0.011544644233700498,0.031077637771008703
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.005,True,GD,0.0,0.0,0.00026379126455605527,0.00018287027116727962,0.15094518056090445,0.005970573484429052,0.032074036946186664
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.0879166666666666,False,GD,0.0,0.0,0.00019441174551406996,0.0002899230218620515,0.2370304847198254,0.012139468950757808,0.023882398569877256
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.0879166666666666,True,GD,0.0,0.0,0.0002537803388109675,0.00017409504396114506,0.17432606640089823,0.007384619481389019,0.03858868307889674
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.1708333333333334,False,GD,0.0,0.0,0.0002696243072549078,0.0003515039341283742,0.25647622679300264,0.008758224619180098,0.030462100969679405
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.1708333333333334,True,GD,0.0,0.0,0.0002357422834292847,0.00016588972405394311,0.12346513095895693,0.004878296186323463,0.025964663510082198
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.25375,False,GD,0.0,0.0,0.00028041942695894396,0.00038939670507274755,0.28020619900897203,0.011127431746013315,0.03258524256154736
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.25375,True,GD,0.0,0.0,0.00030334451825413247,0.00019874128662294519,0.162378787565809,0.004302612402183432,0.03365935329899031
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.3366666666666667,False,GD,0.0,0.0,0.00021055007924508285,0.0002981890938259247,0.29603153708038177,0.010652150863666268,0.04901299311064396
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.3366666666666667,True,GD,0.0,0.0,0.00021569280019834557,0.00014704331842456704,0.13612960616661068,0.004650471136179224,0.028650296124511462
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.4195833333333334,False,GD,0.0,0.0,0.000255065447128537,0.0003588881270438193,0.29461306815888366,0.008515588489866919,0.02850561058305372
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.4195833333333334,True,GD,0.0,0.0,0.00019073425540690075,0.00012605951817569585,0.10876288860252488,0.003828689893557902,0.023720672106563798
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.5025,False,GD,0.0,0.0,0.0002238916663619771,0.00035749406110653355,0.3497433892640774,0.01457173567065424,0.03770006359728354
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.5025,True,GD,0.0,0.0,0.0001610040618492335,0.00010096152861796308,0.1055546515504607,0.004890138835466201,0.022340454231277642
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.5854166666666667,False,GD,0.0,0.0,0.0002773148365171282,0.00038887246330090986,0.3067776553956051,0.010125613214398957,0.03768007870321382
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.5854166666666667,True,GD,0.0,0.0,0.00026964697901719686,0.00010695118168092815,0.1802728676285094,0.0040507091573544875,0.038541872324172034
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.6683333333333332,False,GD,0.0,0.0,0.00028577707400486487,0.0004604398863467225,0.4947804899210156,0.015111054408994193,0.06250723607701382
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.6683333333333332,True,GD,0.0,0.0,0.00027575504550432744,0.00011526961861492747,0.19709354834152432,0.0039240857291542005,0.04142110162152146
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.75125,False,GD,0.0,0.0,0.00024300973858737323,0.0003631035242539169,0.39054856208234495,0.011518245368378095,0.06434029967152666
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.75125,True,GD,0.0,0.0,0.00019505045053806413,8.504327881411128e-05,0.13788321347854116,0.00444596995453711,0.029702184876208845
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.8341666666666667,False,GD,0.0,0.0,0.0002511356590734004,0.0003436113337081246,0.35905069544978285,0.0115816860695855,0.03864191698820182
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.8341666666666667,True,GD,0.0,0.0,0.0001239651858060838,0.00010027734428306774,0.09121006424888017,0.0040403375221893965,0.019654756730547427
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.9170833333333333,False,GD,0.0,0.0,0.00021997928967156053,0.00047163661312158323,0.4288830202789275,0.0215948935580339,0.09057534667509214
1000,2,1,0.4,0.5,0.04,0.01,0.0001,1.9170833333333333,True,GD,0.0,0.0,0.0002651078581196264,8.644790198262254e-05,0.19549858062762976,0.003613679143469964,0.041006715427654786
1000,2,1,0.4,0.5,0.04,0.01,0.0001,2.0,False,GD,0.0,0.0,0.0002009288977668837,0.00029457315240589207,0.37276700048930717,0.010608276332579073,0.07172799363507162
1000,2,1,0.4,0.5,0.04,0.01,0.0001,2.0,True,GD,0.0,0.0,0.00017326602560203388,8.970085990445439e-05,0.10534207233486714,0.0037251827909791143,0.022057855194696142
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.01,False,GD,0.0,0.0,0.00036820264528163426,0.00038699102116087833,0.014153189248167341,0.004061063998438653,0.0026644031316535983
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.01,True,GD,0.0,0.0,0.0003035342930229385,0.0002907876993065648,0.015047006074640757,0.0031190373560884737,0.0033314757277612276
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.09291666666666666,False,GD,0.0,0.0,0.0002132557224297744,0.00025082631873729047,0.04426702220685992,0.009482711603062655,0.009065348917150398
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.09291666666666666,True,GD,0.0,0.0,0.0002671646821332718,0.00033407388727246405,0.049395317689957516,0.007890522699883334,0.010125037760467972
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.17583333333333334,False,GD,0.0,0.0,0.00019105345678308648,0.00022526133601170263,0.07112218247516659,0.016476856598259017,0.006101329481226577
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.17583333333333334,True,GD,0.0,0.0,0.00022102941223553526,0.00027562168197997134,0.06777925556711618,0.00828539292897825,0.014737722511918237
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.25875,False,GD,0.0,0.0,0.00017484417575192393,0.0002044545178927186,0.08262639561589347,0.01426725641614359,0.013726295698756328
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.25875,True,GD,0.0,0.0,0.00022614432701261857,0.0002733552973953924,0.06970703931262578,0.008942417172676373,0.014696053707186386
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.3416666666666667,False,GD,0.0,0.0,0.00022598411315467734,0.0002752201443318012,0.0868772202581536,0.014923764869512926,0.015047024380534676
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.3416666666666667,True,GD,0.0,0.0,0.00031987219178297006,0.00034969700251673345,0.11975603372088696,0.010971091348107325,0.027261894110346834
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.4245833333333333,False,GD,0.0,0.0,0.0002501410188920359,0.00030670996526960986,0.09843139374251014,0.013094832445722354,0.020490607099128044
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.4245833333333333,True,GD,0.0,0.0,0.00023507760320527,0.0002535914657840369,0.1094209582428515,0.011959029064191919,0.0248199970053289
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.5075,False,GD,0.0,0.0,0.00021754650806128629,0.00025854312869881936,0.07579738938605422,0.010359237105366254,0.015709914813082638
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.5075,True,GD,0.0,0.0,0.00024402810474639358,0.0002694891719716167,0.08979320585280741,0.008901572783293892,0.01913870654002769
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.5904166666666667,False,GD,0.0,0.0,0.0002520016120073005,0.00030475504562043633,0.13950483738405764,0.012305640279955522,0.021551332445669324
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.5904166666666667,True,GD,0.0,0.0,0.0002226153099357579,0.00021889154294191845,0.10588901428308096,0.0075864205180666555,0.022119073632900804
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.6733333333333333,False,GD,0.0,0.0,0.0002656676403157031,0.00034906359949879006,0.17870973972464438,0.01122002711057401,0.021343516078580607
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.6733333333333333,True,GD,0.0,0.0,0.00023539092863156092,0.00023421384346839082,0.1268228212334287,0.010021697069467195,0.027746456770799555
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.75625,False,GD,0.0,0.0,0.0002081563787108517,0.00025838274364568944,0.12303384374840219,0.00986521116932239,0.015420732291336399
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.75625,True,GD,0.0,0.0,0.00019714455337387652,0.00018254768620545186,0.11296816984280905,0.007265489488797434,0.025163806938467242
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.8391666666666666,False,GD,0.0,0.0,0.00020123122622758735,0.0002637736687489619,0.17170888295922287,0.009980890993098561,0.02636605637761786
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.8391666666666666,True,GD,0.0,0.0,0.0002138177096935013,0.00019016083928163893,0.12299462819675662,0.008302278502288105,0.02866982998967436
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.9220833333333334,False,GD,0.0,0.0,0.0002075836583956771,0.00027272108521357276,0.1668389355029216,0.012894847854550712,0.03515014502852633
1000,2,1,0.4,0.5,0.06,0.01,0.0001,0.9220833333333334,True,GD,0.0,0.0,0.00027228490475065024,0.00022360855185411783,0.14408208562943478,0.0065043062981150635,0.0317593980498845
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.005,False,GD,0.0,0.0,0.00024960535965372663,0.00035036093948795653,0.26110629060222834,0.009597206416749606,0.03206822193020749
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.005,True,GD,0.0,0.0,0.0001944723456199984,0.0001408590907628565,0.12560262971206732,0.004296175639011288,0.02831015447770149
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.0879166666666666,False,GD,0.0,0.0,0.0002456569371002124,0.0003367183457089836,0.23252864607755058,0.01055730338438774,0.027198964248160384
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.0879166666666666,True,GD,0.0,0.0,0.00019157418504469652,0.00014262016351704798,0.12048595199864863,0.004898846464087381,0.027409979411298264
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.1708333333333334,False,GD,0.0,0.0,0.0002233297704771044,0.00030968514946449143,0.22900485515872643,0.009988804806445402,0.04133195304719811
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.1708333333333334,True,GD,0.0,0.0,0.0002220650388788692,0.00014168035149658188,0.14185530566600071,0.003687968031332991,0.03287054489332548
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.25375,False,GD,0.0,0.0,0.00022909390421309024,0.00030547968132860133,0.2868762344743393,0.013337955890366274,0.046797635416220854
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.25375,True,GD,0.0,0.0,0.0002689694479207633,0.00010504083272537433,0.19015473343876027,0.004897072294123714,0.04095744665018262
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.3366666666666667,False,GD,0.0,0.0,0.00026470364126280894,0.00036277678935701534,0.3024440737118347,0.012899687356711185,0.03356991521426419
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.3366666666666667,True,GD,0.0,0.0,0.00021832871810216432,0.00012394487801548174,0.13023392435049155,0.005090417244623335,0.028644461189959353
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.4195833333333334,False,GD,0.0,0.0,0.0002927632104470981,0.0004148095363578084,0.3559619953210653,0.011469490812496106,0.03823214721713391
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.4195833333333334,True,GD,0.0,0.0,0.00019555899510456437,0.00010253893528309344,0.14562733421425877,0.004166554057349575,0.03220207414409226
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.5025,False,GD,0.0,0.0,0.00020777335124028948,0.00030978384042721393,0.28529255234042855,0.013858102812319693,0.06256221269029115
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.5025,True,GD,0.0,0.0,0.00013750916520594,0.00010730987458906947,0.10859634721469894,0.0045590420480036324,0.024367758623042232
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.5854166666666667,False,GD,0.0,0.0,0.00021591355412144638,0.00031910244102388184,0.3223371057049846,0.01340421807660305,0.047916008200613994
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.5854166666666667,True,GD,0.0,0.0,0.0002467281564097859,9.687644881854475e-05,0.18196242217955472,0.002780303789897882,0.040010311793843775
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.6683333333333332,False,GD,0.0,0.0,0.0002376457876109241,0.00033082359628625686,0.33247449069790413,0.012098299045061696,0.052002394935172606
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.6683333333333332,True,GD,0.0,0.0,0.00021701870838218364,0.00010318883235566977,0.145114880221469,0.004433597929649401,0.030954979343949602
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.75125,False,GD,0.0,0.0,0.0002246186123998814,0.0003959520969830554,0.39718767527467136,0.013352716688604403,0.05379336411709758
1000,2,1,0.4,0.5,0.06,0.01,0.0001,1.75125,True,GD,0.0,0.0,0.00021267333832314655,8.763228429101121e-05,0.15972961851392448,0.002995989081494004,0.034699918328704955
