d,L,r,delta,sigma,omega,attention_lmbda,linear_lmbda,alpha,informed,optim,N_iter,linear_gen_error_mean,attention_gen_error_mean,attention_train_error_mean,attention_mag_mean,attention_theta_mean
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.005,True,GD,0.0,0.00020758672730769565,0.00021695427395545828,0.13385676705983082,0.009908257050572543,0.027457476726158874
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.0879166666666666,False,GD,0.0,0.0001864173467100756,0.0002888382332388261,0.2052765517890909,0.006835914144871834,0.01687593613883059
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.0879166666666666,True,GD,0.0,0.00024392695214213819,0.0001913749123882665,0.17443158397377378,0.0072653339984269805,0.0387542688047083
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.1708333333333334,False,GD,0.0,0.0001757396210954638,0.0002677640205336459,0.2204960700834622,0.008601793784540313,0.01639160148164369
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.1708333333333334,True,GD,0.0,0.000169974139345097,0.00018508164544096952,0.1087298928052619,0.00967239079878903,0.02466300602081956
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.25375,False,GD,0.0,0.00013103920832454685,0.0001869593175435327,0.13680797141415119,0.008996013892686807,0.014651372449157641
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.25375,True,GD,0.0,0.0001888629926385638,0.00010160922095261552,0.158166094833181,0.005756414101357099,0.03571272753060874
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.3366666666666667,False,GD,0.0,0.00018262744500122146,0.00028777321250902455,0.2845746506783518,0.008316513324079025,0.02464464440273524
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.3366666666666667,True,GD,0.0,0.00021649316043934375,0.0001354986818588199,0.16946828261217478,0.005244752453064153,0.03774934786933466
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.4195833333333334,False,GD,0.0,0.0002079606206828882,0.0003207451998974262,0.27881615927017706,0.007711948320711135,0.01933906173261144
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.4195833333333334,True,GD,0.0,0.0002205536705405807,0.00011418452181347938,0.16686226795322792,0.0033967213451787243,0.036277495001918264
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.5025,False,GD,0.0,0.00019845920055451812,0.00029784350051904114,0.28211927447795304,0.007472011413583342,0.03893491698688374
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.5025,True,GD,0.0,0.0002050934815768123,0.00012698661552360734,0.147791466213947,0.004888258177037885,0.03292582519172823
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.5854166666666667,False,GD,0.0,0.0002571266316985971,0.0003915537290780159,0.31851036908427505,0.007970678186056325,0.03124698944320655
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.5854166666666667,True,GD,0.0,0.00021082271638193627,0.00013531193689870282,0.1501612140168343,0.006032262434318619,0.03179078878460675
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.6683333333333332,False,GD,0.0,0.00020385246949495086,0.00032459054698637957,0.33144676607705387,0.00859374214569983,0.024245424469057232
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.6683333333333332,True,GD,0.0,0.00016903470003513235,9.96635052276027e-05,0.14129359201481276,0.005423925139941559,0.03067461415788971
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.75125,False,GD,0.0,0.00016355828752214518,0.0002780843965558791,0.3403948421791931,0.010746440788771938,0.027630794680270455
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.75125,True,GD,0.0,0.00016245543998775312,0.00010258253906525983,0.1392717984483921,0.004495531254897866,0.030640711074623867
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.8341666666666667,False,GD,0.0,0.0002090856144028497,0.0003332152212522079,0.43197717366690885,0.012314786946745884,0.02712789416549799
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.8341666666666667,True,GD,0.0,0.00017615071432271502,8.837557013724615e-05,0.1406824533205586,0.004949130507046034,0.030266106989365365
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.9170833333333333,False,GD,0.0,0.00023296642265455963,0.00036962552819213857,0.44421403619179817,0.011217012498399064,0.027950354458954562
1000,2,1,0.4,0.5,0.14,0.01,0.0001,1.9170833333333333,True,GD,0.0,0.0002021437111213925,8.779271046689777e-05,0.1637719991113564,0.004037299863456292,0.03578089925082913
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.0,False,GD,0.0,0.0001584914226810591,0.00024526197758628296,0.33085044464074886,0.00825915865391952,0.037962839818883244
1000,2,1,0.4,0.5,0.14,0.01,0.0001,2.0,True,GD,0.0,0.00023312908415443968,9.77962554861735e-05,0.1792886244979626,0.0033694197637809064,0.03794696246709022
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.01,False,GD,0.0,0.0005112212062264649,0.00037776453714835644,0.018172153393834028,0.004691292793085714,0.0030363348251900143
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.01,True,GD,0.0,0.0003333147145325203,0.00034227237754830416,0.013260407191287545,0.002162027703456137,0.002781154495534701
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.09291666666666666,False,GD,0.0,0.00018485295992029524,0.00026612006421955335,0.03965374473946904,0.008000580522606004,0.00884608705347749
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.09291666666666666,True,GD,0.0,0.00018693785620908066,0.00026993007606945026,0.057388251116479744,0.015234828028263153,0.012348432245516142
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.17583333333333334,False,GD,0.0,0.00013658650290076824,0.00019519596736973933,0.057354990235075086,0.01276870133313139,0.009314572334329543
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.17583333333333334,True,GD,0.0,0.0001857148365679571,0.0002780117930203164,0.07421764211648554,0.013810335505218695,0.016492486828125718
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.25875,False,GD,0.0,0.0001851736800728726,0.00025751906256192173,0.06657401692230937,0.01077470106481435,0.008101182495046901
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.25875,True,GD,0.0,0.00015221940624654765,0.00023209940532494924,0.0568100192930039,0.01711852829326732,0.010811526362780155
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.3416666666666667,False,GD,0.0,0.000215365298122968,0.00029756064169550586,0.09830021652733743,0.010338370708897654,0.012252722316984243
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.3416666666666667,True,GD,0.0,0.0001699110077412919,0.0002369329846014553,0.0745965629264772,0.018354163628495707,0.017092381484533445
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.4245833333333333,False,GD,0.0,0.0002355095577794853,0.00032185590744021055,0.07982351130752197,0.008080552242061754,0.015721120527440166
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.4245833333333333,True,GD,0.0,0.00020574881014272304,0.0002925571502551298,0.08106138785344899,0.0190095004029154,0.019764578044294042
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.5075,False,GD,0.0,0.00012983005259954142,0.00017454123046977378,0.08269575529673437,0.00982825764606502,0.01426689172708863
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.5075,True,GD,0.0,0.00014537538779391156,0.00019598604613100105,0.09854262934121057,0.014134740133625326,0.02302872593584865
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.5904166666666667,False,GD,0.0,0.00018905621335489465,0.0002555338345739528,0.11314406533522955,0.009661731137191426,0.015035336364361664
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.5904166666666667,True,GD,0.0,0.0002211593745740447,0.00023585547644279533,0.14333207462403447,0.015665130127013063,0.03560547886629366
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.6733333333333333,False,GD,0.0,0.00019660590279285513,0.0002781693185739026,0.13946022992719123,0.01083302294294007,0.01262125959866214
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.6733333333333333,True,GD,0.0,0.00018386664117666976,0.0002216133554585663,0.13739811555295992,0.014944298666571475,0.032646149426174983
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.75625,False,GD,0.0,0.00014253567912410732,0.0002059945547080399,0.11038322912804092,0.007727830209931769,0.020039995508839586
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.75625,True,GD,0.0,0.00023225802280222655,0.00023629152244355084,0.14297207085563685,0.011152249371880859,0.03355834025691962
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.8391666666666666,False,GD,0.0,0.00023472961593980159,0.0003433835032081827,0.19891893085007104,0.009059848421773126,0.012550205374282721
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.8391666666666666,True,GD,0.0,0.00019853939697499036,0.00021442892840978098,0.10291972975167452,0.013351556275416896,0.023715365910528988
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.9220833333333334,False,GD,0.0,0.00016533536397493585,0.00025246330813872913,0.19147070292949123,0.00916000697326493,0.016496491420492164
1000,2,1,0.4,0.5,0.16,0.01,0.0001,0.9220833333333334,True,GD,0.0,0.0001769348266233195,0.00018787979368177214,0.11846938514179749,0.010859005981943682,0.026465621198593026
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.005,False,GD,0.0,0.00020547947035894253,0.0003170535345094992,0.1930923210637499,0.010432486877369865,0.018425368263955307
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.005,True,GD,0.0,0.00018459280860994278,0.00018237568263094973,0.11317140944493853,0.00726492632472923,0.025143780165941747
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.0879166666666666,False,GD,0.0,0.00018043397074319397,0.00028194368586918213,0.2276529663951353,0.010128321895267913,0.019774098115231554
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.0879166666666666,True,GD,0.0,0.0001911784454300952,0.0001626386524984206,0.12958301322091753,0.007910565441140658,0.030481272890780908
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.1708333333333334,False,GD,0.0,0.00022269013479420623,0.00034983349123733084,0.22503313211032147,0.009709288784079662,0.017938036489069307
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.1708333333333334,True,GD,0.0,0.0001562704375159915,0.00012137317658587879,0.13573915224215524,0.009179340396025852,0.032120615501294726
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.25375,False,GD,0.0,0.00019551883904616343,0.00031290785825818974,0.22199824136427193,0.00890441746194936,0.030690651353480033
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.25375,True,GD,0.0,0.00022789114411438363,0.00018218490468665974,0.14497870893808165,0.004906737753361265,0.03296293853704619
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.3366666666666667,False,GD,0.0,0.00020334773738183866,0.0003033098229888572,0.21620114699751253,0.007898499295956504,0.02129405933980137
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.3366666666666667,True,GD,0.0,0.00024636237377226154,0.00014191112472128253,0.18602074004276709,0.006409826863918678,0.04126331563281733
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.4195833333333334,False,GD,0.0,0.00019595913587184188,0.0003106246651935401,0.2868290728108774,0.007772957406993374,0.02488213836366558
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.4195833333333334,True,GD,0.0,0.00019202980735210138,0.00010995052069354148,0.14997606807638422,0.005897483105562582,0.032651859424769704
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.5025,False,GD,0.0,0.00018195525669340094,0.00027528063456059307,0.24154698788040982,0.007851822171712767,0.023794272861182925
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.5025,True,GD,0.0,0.00013815733660822534,0.00010939036157142179,0.11895966996202002,0.004604794125697063,0.026368333030320427
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.5854166666666667,False,GD,0.0,0.00020341402336468496,0.00031205907224957644,0.30302574244844144,0.009837257691740963,0.024109121278005373
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.5854166666666667,True,GD,0.0,0.00015633378472126974,9.763346015025757e-05,0.13357962274052124,0.005958955901341076,0.03031955480330969
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.6683333333333332,False,GD,0.0,0.00016654789338430478,0.00026844036728776736,0.2970340142978475,0.007462934658301705,0.018930980670624986
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.6683333333333332,True,GD,0.0,0.00019575807339339383,9.448696951378604e-05,0.16275140639849514,0.005142390956547376,0.03619615341449495
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.75125,False,GD,0.0,0.0001835517146314884,0.0002931044239796837,0.35145712082041375,0.009575588955465527,0.023485403493710453
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.75125,True,GD,0.0,0.00017725808983648535,0.00013309131412863692,0.14303767878793217,0.0041051354841936455,0.03206374592360278
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.8341666666666667,False,GD,0.0,0.00012280504476681626,0.00020063981860748121,0.2619607673602011,0.007822054977516634,0.032430180940755136
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.8341666666666667,True,GD,0.0,0.00021166527734414915,9.548184142276244e-05,0.15836190106971412,0.0040279553454256245,0.03389611919851083
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.9170833333333333,False,GD,0.0,0.00020683416862494783,0.0003355886455842859,0.4118313865367947,0.007458524190461231,0.02675068216422974
1000,2,1,0.4,0.5,0.16,0.01,0.0001,1.9170833333333333,True,GD,0.0,0.0002441421625986808,0.00010352063606266422,0.17702397491476937,0.004755656812592445,0.03830678991906325
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.0,False,GD,0.0,0.00017915028775735586,0.0002738448262460647,0.28337786133507453,0.007939404403615269,0.03339777101906608
1000,2,1,0.4,0.5,0.16,0.01,0.0001,2.0,True,GD,0.0,0.00017969995861292546,0.00010036647764479541,0.135709218843267,0.004053111705069875,0.029384316909937896
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.01,False,GD,0.0,0.0006576749571708424,0.0003073826878919327,0.01870893851262301,0.0043836318727799315,0.0015402771225465686
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.01,True,GD,0.0,0.0002976183591863861,0.0003161054946505447,0.013188604489207325,0.003607290307978292,0.0029307033624513543
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.09291666666666666,False,GD,0.0,0.00017318098008410544,0.00025508103179363613,0.03535577759084231,0.009247854900285932,0.006112804082678062
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.09291666666666666,True,GD,0.0,0.0001661478126366416,0.0002495878770137249,0.03807408977071675,0.007832039201946224,0.008829000190814404
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.17583333333333334,False,GD,0.0,0.0002679198822331769,0.00039243569734516567,0.05407217247771178,0.01116144408588488,0.0073180719946073025
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.17583333333333334,True,GD,0.0,0.00022232979379620106,0.0003415790651504114,0.05595565909845356,0.01678295023308594,0.013593485360894608
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.25875,False,GD,0.0,0.00017744817000666795,0.0002455140381944647,0.05451691530095792,0.01044779823210154,0.009455968802701343
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.25875,True,GD,0.0,0.00023594898878318495,0.0003452860314998168,0.08047950723344593,0.01714630717023949,0.01782853181285604
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.3416666666666667,False,GD,0.0,0.00018526277727164202,0.0002449170881800233,0.07673605689122118,0.008814809361790275,0.01217228563984067
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.3416666666666667,True,GD,0.0,0.0001311911929371216,0.00018193929215497623,0.08735888042914162,0.021379912513504892,0.019652805743810252
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.4245833333333333,False,GD,0.0,0.00018533760596848962,0.0002478589969489853,0.1122939006242808,0.011717954338223617,0.011166105544504618
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.4245833333333333,True,GD,0.0,0.000168933458688728,0.00023398395382679828,0.08518490834751057,0.012793620013842886,0.019731754993095603
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.5075,False,GD,0.0,0.00016548129775288714,0.00023197711974844666,0.1067544571392026,0.010325616926555975,0.01440930358090282
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.5075,True,GD,0.0,0.0001556134924231535,0.0001884914288636543,0.09882686668046037,0.019031213560669943,0.02344864499550401
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.5904166666666667,False,GD,0.0,0.00017126793118189243,0.000246218703262895,0.09569309786961318,0.006542342192203085,0.016784651066898096
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.5904166666666667,True,GD,0.0,0.00019742325870652824,0.00018085559419626565,0.13912383030530995,0.020066002766974834,0.03281415782279883
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.6733333333333333,False,GD,0.0,0.0001750574173062866,0.00024167681341530497,0.12011692398064096,0.007640815807283113,0.015305740061142898
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.6733333333333333,True,GD,0.0,0.00015365666488883294,0.00017942204128922496,0.0888980404011606,0.008079364513587461,0.02107563209243087
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.75625,False,GD,0.0,0.00020242342770233153,0.00029661399636748075,0.18548345850096595,0.008670941821899448,0.014421636634000569
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.75625,True,GD,0.0,0.00019364468911597032,0.000263652828590244,0.07288242255885251,0.010061839708962532,0.016756701106842912
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.8391666666666666,False,GD,0.0,0.00016584621950211143,0.000250833065203089,0.16076672750476562,0.006021919306500234,0.01819485906131645
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.8391666666666666,True,GD,0.0,0.0002129377324527406,0.00022920159825141442,0.12390887719128783,0.01421352916370016,0.029582087615710927
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.9220833333333334,False,GD,0.0,0.00016541211200203352,0.00023414465959237756,0.12976780144605107,0.008302695214518699,0.019544195774993108
1000,2,1,0.4,0.5,0.18,0.01,0.0001,0.9220833333333334,True,GD,0.0,0.00017934573754445067,0.00020158916308737359,0.09160844028944373,0.008821887559930746,0.02051842805198913
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.005,False,GD,0.0,0.0001950997711883978,0.0002888469677925913,0.1912574642259258,0.0065553288141073736,0.01971696732392012
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.005,True,GD,0.0,0.00016102720210073808,0.00016097922188528982,0.11170268932834555,0.008599870924933754,0.025768834651756632
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.0879166666666666,False,GD,0.0,0.00016655530302806367,0.00025630032171217876,0.19123194102632782,0.007675463910171384,0.015849733475962653
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.0879166666666666,True,GD,0.0,0.0002129213520591652,0.00016361075230251525,0.14350528906318386,0.008751726039715663,0.03140881570198356
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.1708333333333334,False,GD,0.0,0.0001827183090327743,0.00028377659037726115,0.21842235249140327,0.007051969833456343,0.02001088008058083
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.1708333333333334,True,GD,0.0,0.00015214288520843102,0.00014800262879915705,0.1246621423660358,0.007388820046265037,0.029090758551592655
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.25375,False,GD,0.0,0.00017373113380410817,0.00027716777027682397,0.2286963775600309,0.009299302090218372,0.024879212795567773
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.25375,True,GD,0.0,0.00018731213495734177,0.00011971180387219183,0.15090368619772368,0.007147413416587185,0.03614439859751432
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.3366666666666667,False,GD,0.0,0.0002127648260807816,0.00032133659110216914,0.2666015867340374,0.007182502722001638,0.02839220266999011
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.3366666666666667,True,GD,0.0,0.00021573010003533114,0.0001710629624133899,0.16768017282496217,0.006074800859169443,0.03815135671130337
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.4195833333333334,False,GD,0.0,0.00019434512784410643,0.0003045733782168572,0.3164484614862037,0.008803571695247875,0.02806905809074883
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.4195833333333334,True,GD,0.0,0.00019879995783937015,0.00014293002304484792,0.1502291982951619,0.006874543154067568,0.03504557327788925
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.5025,False,GD,0.0,0.00018722680446238527,0.0003020934513802073,0.31550160634004637,0.006511752416725763,0.018878072880346212
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.5025,True,GD,0.0,0.00012369685304338863,0.00013103796222360591,0.08800820023274182,0.005402090972923509,0.019322779310575557
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.5854166666666667,False,GD,0.0,0.0001144781324282944,0.00019160526443870045,0.26022875577915333,0.008528032587372407,0.03186159349119269
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.5854166666666667,True,GD,0.0,0.000154164901678829,7.299973514858107e-05,0.12347749511003991,0.005779423301642126,0.02736424353449876
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.6683333333333332,False,GD,0.0,0.00015657703199119127,0.0002612770163082394,0.30834978427205584,0.006957962042500329,0.038598822329750565
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.6683333333333332,True,GD,0.0,0.00020224513854755994,0.00010759186096017354,0.1669581556972982,0.006667378127321195,0.03725411849192318
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.75125,False,GD,0.0,0.00014953597306202094,0.0002365685176723232,0.27697916266864653,0.008585485768503192,0.03475664167884378
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.75125,True,GD,0.0,0.00023362443797335058,8.829340567127655e-05,0.1849548316552341,0.0050312299395594475,0.040392828420631986
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.8341666666666667,False,GD,0.0,0.0001736767159206193,0.00029879853889698343,0.38022476030271,0.009991688176216883,0.04162873880644847
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.8341666666666667,True,GD,0.0,0.0002157463086300485,9.867667267260566e-05,0.17342883765363717,0.005437634437567605,0.0375828392974512
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.9170833333333333,False,GD,0.0,0.000176098967768194,0.00031914045714318787,0.41741391818630874,0.009110598486657587,0.03896581755251066
1000,2,1,0.4,0.5,0.18,0.01,0.0001,1.9170833333333333,True,GD,0.0,0.00020183463333114018,6.680893803489152e-05,0.1922423945758211,0.004053093506077647,0.04274789203513253
1000,2,1,0.4,0.5,0.18,0.01,0.0001,2.0,False,GD,0.0,0.00016631537597721098,0.0002716860261322586,0.301527797513628,0.006357537769838253,0.02970708171191082
1000,2,1,0.4,0.5,0.18,0.01,0.0001,2.0,True,GD,0.0,0.0001609697446841492,9.044961041377683e-05,0.11729996391836418,0.0046416787941033575,0.02568607386601104
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.01,False,GD,0.0,0.0002395402488989958,0.0003072413008888036,0.01091741492298158,0.0040646933093082226,0.0024409299781636227
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.01,True,GD,0.0,0.0002355053441755633,0.00020344508822363693,0.01317615784423445,0.002659355462320164,0.002610019144549728
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.09291666666666666,False,GD,0.0,0.00019074283377823272,0.0003002641641790982,0.038560827914825326,0.010150620367736642,0.007669972969977436
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.09291666666666666,True,GD,0.0,0.00019951963896157917,0.0003001963510919697,0.05556010097201528,0.011882003007778323,0.012269682697915408
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.17583333333333334,False,GD,0.0,0.00021487833202045694,0.00031880965553791977,0.04953748342483174,0.01113743229473656,0.007325302981995529
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.17583333333333334,True,GD,0.0,0.00021060877009312885,0.0003175076862628351,0.06409206874676025,0.022440787519552988,0.015206703784315066
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.25875,False,GD,0.0,0.00017940322109626412,0.00025899907311945953,0.050485902384446724,0.007685893012136924,0.014902636347962165
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.25875,True,GD,0.0,0.00017058933475354052,0.00025410068008000056,0.0665081553405954,0.012744518275920415,0.014996495907846678
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.3416666666666667,False,GD,0.0,0.00019012150011405425,0.00026195740889347534,0.07621639801184328,0.01039617471423204,0.012761190103483023
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.3416666666666667,True,GD,0.0,0.00016350302656596062,0.00021485852506954593,0.08405900053621546,0.020311472983957087,0.020923414886548017
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.4245833333333333,False,GD,0.0,0.00017336505739271073,0.00023736129368878044,0.09385054622237994,0.009485412706162948,0.012336392711579732
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.4245833333333333,True,GD,0.0,0.00020273116517559848,0.00028280565044866977,0.08972793831889317,0.01483061802905381,0.020971543381696184
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.5075,False,GD,0.0,0.00020891288441108423,0.0002907421276706134,0.11179432495212178,0.00990852328200094,0.013804803702667129
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.5075,True,GD,0.0,0.00016631362076639002,0.00020565305311423673,0.09414673899244556,0.012118894246440848,0.022423934956401714
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.5904166666666667,False,GD,0.0,0.00010039444246938969,0.00014491891904324384,0.078855903572028,0.006504680199818595,0.014436834294374755
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.5904166666666667,True,GD,0.0,0.00016940231495634792,0.00023134990267525607,0.09963504920972001,0.014284583933870974,0.02305134194734126
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.6733333333333333,False,GD,0.0,0.00014952805143753523,0.00021102403178900584,0.08350081056461402,0.008045907242415131,0.026279951569376177
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.6733333333333333,True,GD,0.0,0.0001613217457054714,0.00019894735527309652,0.10194524717217038,0.014627218634843108,0.02399723075397432
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.75625,False,GD,0.0,0.00012453176715794854,0.0001944383066513951,0.10120176205575888,0.007309974498126045,0.02340577379782261
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.75625,True,GD,0.0,0.00017163534440810176,0.00023107537128660532,0.09719255833508927,0.009855649138236139,0.023476667798333517
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.8391666666666666,False,GD,0.0,0.0001937483371555476,0.00028474845453634105,0.14703046754721774,0.0074086128565105805,0.016394588848523014
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.8391666666666666,True,GD,0.0,0.00014032944270825175,0.00020494476387340527,0.09176326733754901,0.016554151236198005,0.02437220391829675
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.9220833333333334,False,GD,0.0,0.00021137033007392723,0.0003243825938936652,0.1973083602284462,0.008962392231012658,0.014937756560831203
1000,2,1,0.4,0.5,0.2,0.01,0.0001,0.9220833333333334,True,GD,0.0,0.0001607247303997082,0.00014593516878746505,0.11931911800952812,0.00817926328429568,0.028729915432731196
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.005,False,GD,0.0,0.00020999959021469406,0.0003074659031600135,0.1723136124286803,0.006623789144566221,0.0224663860278674
1000,2,1,0.4,0.5,0.2,0.01,0.0001,1.005,True,GD,0.0,0.0001681233669252408,0.00017638178233167774,0.1477398636224029,0.01014346411951446,0.034801013295369596
